Winner,Loser
Tennessee Tech,Jacksonville St.
UC Santa Barbara,CSUN
UMBC,Binghamton
UNC Asheville,Charleston So.
UNCG,Chattanooga
Chicago St.,UTRGV
Seattle U,Utah St.
VCU,William & Mary
Alabama,Vanderbilt
Vermont,Albany (NY)
St. Francis Brooklyn,Wagner
Washington,California
Washington St.,Stanford
UMKC,Western Ill.
Wofford,Appalachian St.
Cleveland St.,Green Bay
Hawaii,Louisiana Tech
Iona,Rider
Marist,Manhattan
Youngstown St.,Milwaukee
Stetson,FGCU
Alcorn,Alabama St.
Appalachian St.,Western Caro.
Utah,Arizona St.
American,Army West Point
Auburn,South Carolina
TCU,Boise St.
Boston College,Wake Forest
Bowling Green,Buffalo
Bradley,Missouri St.
Bucknell,Holy Cross
Cal Poly,CSUN
Campbell,VMI
Sacred Heart,Central Conn. St.
Western Mich.,Central Mich.
Elon,Chattanooga
Chicago St.,Houston Baptist
Coastal Caro.,Radford
Ga. Southern,Col. of Charleston
Colorado,Arizona
Columbia,Cornell
Davidson,The Citadel
Dayton,Xavier
Delaware St.,Bethune-Cookman
North Texas,Denver
Detroit Mercy,Wright St.
Drexel,Northeastern
Duke,Florida St.
ETSU,Lipscomb
Houston,East Carolina
Eastern Ill.,Austin Peay
Fairleigh Dickinson,Saint Francis (PA)
FIU,Fla. Atlantic
UMES,Florida A&M
Nevada,Fresno St.
George Mason,Towson
George Washington,Charlotte
Georgetown,Rutgers
Delaware,Georgia St.
Clemson,Georgia Tech
Dartmouth,Harvard
High Point,Liberty
UMKC,IUPUI
Ill.-Chicago,Valparaiso
Evansville,Illinois St.
Creighton,Indiana St.
Jackson St.,Grambling
Kennesaw St.,Jacksonville
James Madison,Hofstra
Texas,Kansas
Oklahoma St.,Kansas St.
Akron,Kent St.
Kentucky,Alabama
Wagner,LIU Brooklyn
Florida,LSU
La Salle,Rhode Island
Troy,La.-Monroe
Central Ark.,Lamar University
UC Santa Barbara,Long Beach St.
Arkansas St.,Louisiana
Pittsburgh,Louisville
Loyola Chicago,Butler
Providence,Marquette
Southern Miss.,Marshall
Richmond,Massachusetts
McNeese,Northwestern St.
Memphis,SMU
Arkansas,Michigan
Michigan St.,Purdue
South Alabama,Middle Tenn.
Prairie View,Mississippi Val.
Baylor,Missouri
Montana,Sacramento St.
Montana St.,Northern Colo.
Morehead St.,UT Martin
St. Francis Brooklyn,Mt. St. Mary's
SIUE,Murray St.
Morgan St.,N.C. A&T
Coppin St.,N.C. Central
NJIT,UTRGV
Colgate,Navy
Southeastern La.,Nicholls St.
Hampton,Norfolk St.
North Dakota St.,South Dakota St.
Mercer,North Florida
Idaho St.,Northern Ariz.
Northern Ill.,Ball St.
Notre Dame,Syracuse
Ohio,Miami (OH)
Nebraska,Ohio St.
VCU,Old Dominion
Georgia,Ole Miss
Oral Roberts,Oakland
Oregon,UCLA
Oregon St.,Southern California
Pacific,UC Davis
Pepperdine,BYU
Eastern Wash.,Portland St.
Bryant,Quinnipiac
Rice,Tulsa
Monmouth,Robert Morris
Penn,Saint Joseph's
Saint Louis,Duquesne
Sam Houston St.,A&M-Corpus Christi
Gonzaga,San Diego
San Diego St.,Air Force
Portland,San Francisco
San Jose St.,Louisiana Tech
Santa Clara,Saint Mary's (CA)
Savannah St.,South Carolina St.
Southern U.,Alabama A&M
Southern Utah,Fort Wayne
St. Bonaventure,Fordham
St. John's (NY),Villanova
Maine,Stony Brook
Temple,Maryland
Tennessee,UConn
Tennessee Tech,Southeast Mo. St.
Texas A&M,Oklahoma
Texas Southern,Ark.-Pine Bluff
Texas Tech,Iowa St.
Eastern Mich.,Toledo
Tulane,UTEP
UC Irvine,Cal St. Fullerton
UAB,UCF
Presbyterian,UNC Asheville
UNLV,New Mexico
USC Upstate,Belmont
UT Arlington,SFA
Texas St.,UTSA
Idaho,Utah St.
Utah Valley,North Dakota
Vanderbilt,Mississippi St.
Washburn,Omaha
Washington,Stanford
Washington St.,California
West Virginia,Cincinnati
South Dakota,Western Ill.
Western Ky.,Little Rock
Wichita St.,Southern Ill.
William & Mary,UNCW
Charleston So.,Winthrop
Furman,Wofford
Wyoming,Colorado St.
Brown,Yale
Hartford,Boston U.
Rider,Canisius
UNI,Drake
Eastern Ky.,Longwood
Indiana,Penn St.
Lafayette,Lehigh
Loyola Maryland,Saint Peter's
Manhattan,Niagara
Miami (FL),NC State
Cleveland St.,Milwaukee
Minnesota,Northwestern
Binghamton,New Hampshire
Hawaii,New Mexico St.
DePaul,South Fla.
UNCG,Samford
UMBC,Vermont
Virginia,Virginia Tech
Illinois,Wisconsin
Youngstown St.,Green Bay
Southern U.,Alabama St.
Alcorn,Alabama A&M
Prairie View,Ark.-Pine Bluff
UMES,Bethune-Cookman
Bryant,Brown
San Jose St.,CSU Bakersfield
Delaware,Towson
Delaware St.,Florida A&M
William & Mary,Drexel
ETSU,Belmont
George Mason,UNCW
Georgia St.,James Madison
Siena,Iona
Kansas,Texas A&M
Mercer,Jacksonville
Texas Southern,Mississippi Val.
Coppin St.,N.C. A&T
Morgan St.,N.C. Central
Kennesaw St.,North Florida
Old Dominion,Northeastern
Santa Clara,Loyola Marymount
Savannah St.,Stetson
Cincinnati,Syracuse
Ga. Southern,The Citadel
USC Upstate,Lipscomb
VCU,Hofstra
Ball St.,Akron
Oklahoma,Baylor
Buffalo,Eastern Mich.
Hampton,South Carolina St.
Texas,Iowa St.
Georgia,Kentucky
FGCU,Longwood
Georgia Tech,Miami (FL)
Purdue,Michigan
Norfolk St.,Morehead St.
Marquette,South Fla.
Southern Ill.,Bradley
UC Irvine,Seattle U
Boston U.,UMBC
Houston Baptist,UT Arlington
Vanderbilt,Tennessee
Omaha,Western Ill.
Wyoming,San Diego St.
South Carolina,Alabama
Albany (NY),Binghamton
Bucknell,American
Arkansas,Auburn
Army West Point,Holy Cross
Virginia Tech,BYU
Southeastern La.,Central Ark.
Bowling Green,Central Mich.
Colgate,Lafayette
New Mexico,Colorado St.
Northeastern,Delaware
Drake,Creighton
Maryland,Duke
Wake Forest,Florida St.
Hofstra,George Mason
Drexel,Georgia St.
Wright St.,Ill.-Chicago
Illinois St.,Missouri St.
Indiana St.,UNI
Kent St.,Northern Ill.
La Salle,George Washington
Northwestern St.,Lamar University
Louisiana,North Texas
Louisville,Villanova
Detroit Mercy,Loyola Chicago
Marshall,UAB
Nicholls St.,McNeese
Memphis,Rice
Michigan St.,Minnesota
Mississippi St.,LSU
Oklahoma St.,Missouri
New Hampshire,Maine
Seton Hall,Notre Dame
Ohio,Western Mich.
Ohio St.,Penn St.
UNCW,Old Dominion
Pittsburgh,Providence
Richmond,Fordham
Rutgers,DePaul
SFA,Sam Houston St.
Saint Joseph's,Dayton
Xavier,Saint Louis
East Carolina,Southern Miss.
Rhode Island,St. Bonaventure
Stony Brook,Hartford
TCU,Air Force
Charlotte,Temple
A&M-Corpus Christi,Texas St.
Texas Tech,Kansas St.
Miami (OH),Toledo
Tulane,SMU
Tulsa,UCF
Boise St.,UNLV
UTSA,Jarvis Christian
Towson,VCU
St. John's (NY),West Virginia
Wichita St.,Evansville
Denver,Arkansas St.
Southeast Mo. St.,Austin Peay
Pacific,Cal Poly
CSUN,Cal St. Fullerton
Gardner-Webb,Campbell
Central Conn. St.,Monmouth
Presbyterian,Coastal Caro.
Col. of Charleston,Furman
Southern California,Colorado
Chattanooga,Davidson
Jacksonville St.,Eastern Ill.
Western Caro.,Elon
Bryant,Fairleigh Dickinson
Louisiana Tech,Fresno St.
Portland,Gonzaga
Idaho St.,Northern Colo.
Iowa,Nebraska
Robert Morris,LIU Brooklyn
Lehigh,Navy
Little Rock,South Alabama
Middle Tenn.,Troy
Milwaukee,Butler
Eastern Wash.,Montana
North Carolina,NC State
North Dakota,NJIT
New Mexico St.,Nevada
Fort Wayne,North Dakota St.
Oakland,South Dakota St.
Ole Miss,Florida
Oral Roberts,South Dakota
Portland St.,Montana St.
Quinnipiac,Mt. St. Mary's
Radford,VMI
Sacramento St.,Weber St.
Saint Francis (PA),St. Francis Brooklyn
Loyola Marymount,Saint Mary's (CA)
Rider,Saint Peter's
Samford,Ga. Southern
San Diego,Pepperdine
Idaho,San Jose St.
Santa Clara,San Francisco
UT Martin,Tennessee St.
Eastern Ky.,Tennessee Tech
UC Davis,UC Santa Barbara
UC Riverside,Long Beach St.
UCLA,Utah
Southern Utah,UMKC
UNC Asheville,High Point
UNCG,Appalachian St.
Utah St.,Hawaii
Utah Valley,Chicago St.
Green Bay,Valparaiso
Virginia,Boston College
Sacred Heart,Wagner
Arizona St.,Washington
Arizona,Washington St.
Fla. Atlantic,Western Ky.
James Madison,William & Mary
Winthrop,Liberty
Wisconsin,Indiana
The Citadel,Wofford
Brown,Dartmouth
Fairfield,Iona
Detroit Mercy,Ill.-Chicago
Wright St.,Loyola Chicago
Niagara,Loyola Maryland
Canisius,Manhattan
Siena,Marist
Stony Brook,Boston U.
USC Upstate,ETSU
Yale,Harvard
Alabama,Arkansas
Alabama St.,Prairie View
Hartford,Albany (NY)
Southern U.,Alcorn
Lafayette,American
Ark.-Pine Bluff,Grambling
North Texas,Arkansas St.
Austin Peay,UT Martin
Belmont,Jacksonville
Maine,Binghamton
Boise St.,Wyoming
Eastern Mich.,Bowling Green
Navy,Bucknell
Northern Ill.,Buffalo
Green Bay,Butler
CSU Bakersfield,CSUN
UC Davis,Cal Poly
Long Beach St.,Cal St. Fullerton
Central Conn. St.,Fairleigh Dickinson
Central Mich.,Akron
Chattanooga,Ga. Southern
Rutgers,Cincinnati
Clemson,Wake Forest
Youngstown St.,Cleveland St.
Gardner-Webb,Coastal Caro.
Holy Cross,Colgate
UCLA,Colorado
Cornell,Columbia
Creighton,Bradley
Samford,Davidson
Dayton,Rhode Island
N.C. Central,Delaware St.
Drake,Wichita St.
Drexel,Delaware
Duke,St. John's (NY)
UAB,East Carolina
Appalachian St.,Elon
Florida A&M,Bethune-Cookman
New Mexico St.,Fresno St.
The Citadel,Furman
George Mason,James Madison
Fordham,George Washington
Pittsburgh,Georgetown
Hampton,Coppin St.
Brown,Harvard
Winthrop,High Point
Houston,UTEP
Idaho,Hawaii
Illinois St.,Southern Ill.
Jacksonville St.,SIUE
Iowa St.,Kansas
Kansas St.,Oklahoma
FGCU,Kennesaw St.
Saint Francis (PA),LIU Brooklyn
LSU,Kentucky
Duquesne,La Salle
Lamar University,Nicholls St.
Little Rock,Denver
La.-Monroe,Louisiana
Loyola Marymount,Portland
Villanova,Marquette
Memphis,Marshall
Stetson,Mercer
Ohio St.,Michigan
Milwaukee,Valparaiso
Minnesota,Illinois
Florida,Mississippi St.
Mississippi Val.,Jackson St.
Bryant,Monmouth
Eastern Wash.,Montana St.
Sacred Heart,Mt. St. Mary's
Murray St.,Eastern Ill.
N.C. A&T,UMES
NC State,Virginia
Utah Valley,NJIT
Louisiana Tech,Nevada
Norfolk St.,Coppin St.
Norfolk St.,Morgan St.
North Dakota,Chicago St.
Oakland,North Dakota St.
Lipscomb,North Florida
Northeastern,Hofstra
Sacramento St.,Northern Ariz.
Northwestern St.,Southeastern La.
Ohio,Ball St.
Texas A&M,Oklahoma St.
Old Dominion,William & Mary
Ole Miss,South Carolina
Oral Roberts,UMKC
Pacific,UC Santa Barbara
Pepperdine,Santa Clara
Presbyterian,Charleston So.
Northwestern,Purdue
Quinnipiac,Wagner
Radford,Liberty
Robert Morris,St. Francis Brooklyn
A&M-Corpus Christi,SFA
Massachusetts,Saint Louis
BYU,Saint Mary's (CA)
San Francisco,San Diego
Colorado St.,San Diego St.
Savannah St.,Howard
Seton Hall,Louisville
Fort Wayne,South Dakota St.
Southern California,Utah
UCF,Southern Miss.
Southern Utah,South Dakota
St. Bonaventure,Richmond
Syracuse,West Virginia
New Mexico,TCU
Temple,Saint Joseph's
Tennessee,Auburn
Tennessee St.,Eastern Ky.
Morehead St.,Tennessee Tech
Baylor,Texas
Alabama A&M,Texas Southern
Missouri,Texas Tech
Toledo,Kent St.
Towson,UNCW
Rice,Tulane
SMU,Tulsa
UC Irvine,UC Riverside
UNC Asheville,Campbell
UNCG,Western Caro.
Missouri St.,UNI
Air Force,UNLV
Texas St.,UT Arlington
UTRGV,Houston Baptist
UTSA,Sam Houston St.
Utah St.,San Jose St.
Georgia St.,VCU
Vanderbilt,Middle Tenn.
Maryland,Virginia Tech
Arizona,Washington
Arizona St.,Washington St.
Idaho St.,Weber St.
Western Ill.,IUPUI
FIU,Western Ky.
Western Mich.,Miami (OH)
Col. of Charleston,Wofford
Charlotte,Xavier
Yale,Dartmouth
Fairfield,Marist
North Carolina,Georgia Tech
Indiana,Iowa
Evansville,Indiana St.
Saint Peter's,Iona
Lehigh,Army West Point
Canisius,Loyola Maryland
Niagara,Manhattan
McNeese,Central Ark.
Boston College,Miami (FL)
Portland St.,Montana
UConn,Notre Dame
Oregon,Oregon St.
Rider,Siena
South Alabama,Troy
South Fla.,Providence
California,Stanford
Vermont,New Hampshire
Alabama A&M,Prairie View
Alabama St.,Texas Southern
Ark.-Pine Bluff,Jackson St.
ETSU,James Madison
Eastern Ill.,Southeast Mo. St.
Hampton,Morgan St.
South Carolina St.,Howard
Stetson,Kennesaw St.
Lipscomb,Jacksonville
FGCU,Mercer
Mississippi Val.,Grambling
Texas,Missouri
N.C. A&T,Delaware St.
N.C. Central,UMES
Belmont,North Florida
Northern Ariz.,Northern Colo.
Penn,Princeton
Samford,Col. of Charleston
Tennessee St.,Austin Peay
Tennessee Tech,SIUE
UCF,Palm Beach Atl.
Jacksonville St.,USC Upstate
West Virginia,Pittsburgh
Wofford,Western Caro.
Central Mich.,Kent St.
Iowa St.,Kansas St.
Illinois,Michigan St.
Milwaukee,Youngstown St.
Air Force,New Mexico
Wake Forest,North Carolina
Savannah St.,Trinity Baptist
Marquette,Seton Hall
Kentucky,Tennessee
Texas Tech,Oklahoma St.
UNI,Southern Ill.
Arkansas,Vanderbilt
Virginia,Clemson
Penn St.,Wisconsin
Nicholls St.,A&M-Corpus Christi
Albany (NY),UMBC
Texas A&M,Baylor
San Diego St.,Boise St.
Western Mich.,Bowling Green
Buffalo,Ball St.
New Mexico St.,CSU Bakersfield
Central Ark.,Northwestern St.
Furman,Davidson
Dayton,Duquesne
Delaware,George Mason
Indiana St.,Drake
Northeastern,Drexel
East Carolina,SMU
Miami (OH),Eastern Mich.
Bradley,Evansville
Georgetown,UConn
Auburn,Georgia
UNCW,Georgia St.
Florida St.,Georgia Tech
UAB,Houston
IUPUI,Oakland
Creighton,Illinois St.
Kansas,Oklahoma
La Salle,Charlotte
Southeastern La.,Lamar University
Rhode Island,Massachusetts
Sam Houston St.,McNeese
Southern Miss.,Memphis
Miami (FL),Maryland
Michigan,Indiana
Iowa,Minnesota
Boston College,NC State
NJIT,Colgate
New Hampshire,Hartford
Northern Ill.,Ohio
Omaha,Peru St.
Rice,UTEP
Providence,Rutgers
SFA,Texas St.
Richmond,Saint Joseph's
Saint Louis,St. Bonaventure
DePaul,St. John's (NY)
Stony Brook,Binghamton
TCU,Wyoming
Temple,Fordham
Akron,Toledo
Hofstra,Towson
Marshall,Tulane
UNLV,Colorado St.
UT Arlington,UTSA
William & Mary,VCU
Boston U.,Vermont
Missouri St.,Wichita St.
George Washington,Xavier
Arkansas St.,La.-Monroe
Butler,Wright St.
Cal St. Fullerton,Cal Poly
California,Arizona
Campbell,Charleston So.
St. Francis Brooklyn,Central Conn. St.
Western Caro.,Chattanooga
Colorado,Oregon St.
Valparaiso,Detroit Mercy
Virginia Tech,Duke
Eastern Ill.,Eastern Ky.
Elon,Col. of Charleston
South Alabama,Fla. Atlantic
Florida,South Carolina
Fresno St.,Idaho
Liberty,Gardner-Webb
BYU,Gonzaga
High Point,Presbyterian
Ill.-Chicago,Youngstown St.
Iona,Canisius
LIU Brooklyn,Bryant
Longwood,Southern Va.
Louisiana,Denver
Manhattan,Marist
North Texas,Middle Tenn.
Monmouth,Sacred Heart
Montana St.,Idaho St.
SIUE,Morehead St.
Murray St.,Southeast Mo. St.
Houston Baptist,North Dakota
North Dakota St.,Southern Utah
Northern Ariz.,Eastern Wash.
Northwestern,Nebraska
Old Dominion,James Madison
Avila,Omaha
South Dakota St.,Oral Roberts
Utah,Oregon
Loyola Marymount,Pepperdine
Weber St.,Portland St.
Fairleigh Dickinson,Quinnipiac
Radford,Winthrop
Mt. St. Mary's,Robert Morris
Wagner,Robert Morris
Northern Colo.,Sacramento St.
Mt. St. Mary's,Saint Francis (PA)
Appalachian St.,Samford
Saint Mary's (CA),San Diego
Santa Clara,Portland
Washington St.,Southern California
Stanford,Arizona St.
Austin Peay,Tennessee Tech
Troy,FIU
UC Irvine,UC Davis
UC Riverside,Pacific
CSUN,UC Santa Barbara
VMI,UNC Asheville
UNCG,The Citadel
UT Martin,Jacksonville St.
UTRGV,Utah Valley
Nevada,Utah St.
Washington,UCLA
Western Ill.,Fort Wayne
Lipscomb,Belmont
Dartmouth,Columbia
Fairfield,Niagara
Harvard,Cornell
Loyola Chicago,Cleveland St.
Loyola Maryland,Rider
Brown,Princeton
Siena,Saint Peter's
Yale,Penn
Northwestern St.,A&M-Corpus Christi
Akron,Eastern Mich.
Ark.-Pine Bluff,Alabama A&M
Mississippi Val.,Alabama St.
Jackson St.,Alcorn
Colgate,American
Bucknell,Army West Point
Portland,BYU
Ball St.,Miami (OH)
Oklahoma St.,Baylor
Binghamton,Boston U.
Boise St.,New Mexico
Bowling Green,Northern Ill.
St. Francis Brooklyn,Bryant
CSU Bakersfield,Cal Poly
Cal St. Fullerton,UC Santa Barbara
California,Arizona St.
Campbell,Presbyterian
Marist,Canisius
LIU Brooklyn,Central Conn. St.
Ohio,Central Mich.
Fordham,Charlotte
Cincinnati,DePaul
Virginia Tech,Clemson
Coastal Caro.,Charleston So.
Appalachian St.,Col. of Charleston
Colorado,Oregon
Colorado St.,Air Force
Morgan St.,Coppin St.
Dartmouth,Cornell
Davidson,Chattanooga
James Madison,Delaware
Butler,Detroit Mercy
Drake,Missouri St.
Towson,Drexel
Duquesne,Richmond
Kennesaw St.,ETSU
Eastern Ill.,Morehead St.
SIUE,Eastern Ky.
Elon,The Citadel
Southern Ill.,Evansville
Fairleigh Dickinson,Sacred Heart
Fla. Atlantic,FIU
Florida A&M,N.C. Central
Fresno St.,Utah St.
Georgetown,South Fla.
Hofstra,Georgia St.
Georgia Tech,Boston College
Harvard,Columbia
High Point,Gardner-Webb
UMES,Howard
IUPUI,Fort Wayne
Illinois St.,Bradley
Manhattan,Iona
Iowa,Penn St.
Oklahoma,Iowa St.
Jacksonville,FGCU
Kansas St.,Texas A&M
Kent St.,Western Mich.
South Carolina,Kentucky
LSU,Arkansas
Lehigh,Holy Cross
Little Rock,La.-Monroe
Long Beach St.,CSUN
Troy,Louisiana
Louisville,Rutgers
Tulsa,Marshall
George Washington,Massachusetts
Memphis,Xavier
Denver,Middle Tenn.
Green Bay,Milwaukee
Mississippi St.,Auburn
Missouri,Kansas
Montana St.,Montana
UT Martin,Murray St.
Bethune-Cookman,N.C. A&T
NC State,Wake Forest
Chicago St.,NJIT
Lafayette,Navy
Nevada,Idaho
New Mexico St.,Louisiana Tech
Delaware St.,Norfolk St.
Maryland,North Carolina
North Dakota St.,Oral Roberts
North Florida,Stetson
Notre Dame,Marquette
George Mason,Old Dominion
Alabama,Ole Miss
Utah,Oregon St.
Brown,Penn
Pepperdine,Gonzaga
Northern Ariz.,Portland St.
Purdue,Indiana
Monmouth,Quinnipiac
East Carolina,Rice
Eastern Wash.,Sacramento St.
Wagner,Saint Francis (PA)
Saint Joseph's,La Salle
Saint Louis,Dayton
Southeastern La.,Sam Houston St.
San Diego,Santa Clara
Loyola Marymount,San Francisco
San Jose St.,Hawaii
South Carolina St.,Savannah St.
Seattle U,Arkansas St.
UConn,Seton Hall
South Dakota St.,Southern Utah
Grambling,Southern U.
Stanford,Arizona
Albany (NY),Stony Brook
St. John's (NY),Syracuse
San Diego St.,TCU
Rhode Island,Temple
Tennessee,Georgia
Southeast Mo. St.,Tennessee St.
Jacksonville St.,Tennessee Tech
Prairie View,Texas Southern
Nicholls St.,Texas St.
Texas,Texas Tech
Toledo,Buffalo
Tulane,Houston
UTEP,UAB
UC Irvine,Pacific
UC Riverside,UC Davis
SMU,UCF
UMBC,Maine
South Dakota,UMKC
Liberty,UNC Asheville
Furman,UNCG
UNI,Creighton
Wyoming,UNLV
Mercer,USC Upstate
Central Ark.,UT Arlington
UTRGV,North Dakota
Lamar University,UTSA
Houston Baptist,Utah Valley
VCU,Northeastern
VMI,Winthrop
Valparaiso,Wright St.
Florida,Vanderbilt
Vermont,Hartford
Florida St.,Virginia
Washington,Southern California
Washington St.,UCLA
Weber St.,Northern Colo.
Western Caro.,Ga. Southern
Western Ill.,Oakland
Western Ky.,South Alabama
Wichita St.,Indiana St.
UNCW,William & Mary
Wisconsin,Ohio St.
Wofford,Samford
Yale,Princeton
Fairfield,Siena
Ill.-Chicago,Cleveland St.
Loyola Chicago,Youngstown St.
Saint Peter's,Loyola Maryland
McNeese,SFA
Duke,Miami (FL)
Michigan St.,Michigan
Nebraska,Minnesota
Rider,Niagara
Illinois,Northwestern
Omaha,Doane
Pittsburgh,Villanova
Providence,West Virginia
Ark.-Pine Bluff,Alabama St.
Albany (NY),Boston U.
Grambling,Alcorn
Belmont,Austin Peay
Delaware St.,Hampton
Mercer,ETSU
Elon,Appalachian St.
Ga. Southern,Furman
Morgan St.,Howard
Jacksonville,Stetson
South Carolina St.,Longwood
Louisville,UConn
DePaul,Marquette
Mississippi Val.,Alabama A&M
Oklahoma,Missouri
Montana,Idaho St.
Florida A&M,N.C. A&T
Bethune-Cookman,N.C. Central
UMES,Norfolk St.
North Florida,FGCU
Savannah St.,A&M-Corpus Christi
Jackson St.,Southern U.
New Hampshire,Stony Brook
Texas A&M,Texas
Kennesaw St.,USC Upstate
Maine,Vermont
Davidson,Wofford
Auburn,Alabama
Chicago St.,Fort Wayne
Clemson,Maryland
Coastal Caro.,Campbell
Eastern Ky.,Mid-Continent
Evansville,Creighton
Kentucky,Florida
Idaho,Seattle U
Oklahoma St.,Iowa St.
Ohio St.,Purdue
Kansas St.,Texas Tech
UMBC,Hartford
Villanova,Providence
Western Mich.,Akron
Army West Point,Lafayette
Bethune-Cookman,Houston Baptist
Ball St.,Bowling Green
Colgate,Bucknell
UTRGV,CSU Bakersfield
Quinnipiac,Central Conn. St.
Central Mich.,Buffalo
St. John's (NY),Cincinnati
Delaware,UNCW
Illinois St.,Drake
James Madison,Drexel
North Carolina,Duke
Fairleigh Dickinson,Monmouth
Boston College,Florida St.
George Mason,Hofstra
Georgia,Arkansas
Georgia St.,Northeastern
Bradley,Indiana St.
Baylor,Kansas
Eastern Mich.,Kent St.
St. Francis Brooklyn,LIU Brooklyn
Richmond,La Salle
Lamar University,Northwestern St.
UCF,Marshall
East Carolina,Memphis
Nebraska,Michigan
Michigan St.,Penn St.
Morehead St.,Jacksonville St.
Navy,Holy Cross
Northern Ill.,Miami (OH)
West Virginia,Notre Dame
Toledo,Ohio
William & Mary,Old Dominion
Houston,Rice
Saint Francis (PA),Robert Morris
SFA,Nicholls St.
Sacred Heart,Bryant
Saint Joseph's,Saint Louis
Rutgers,Seton Hall
South Fla.,Pittsburgh
Southern Ill.,Missouri St.
UAB,Southern Miss.
Massachusetts,St. Bonaventure
Syracuse,Georgetown
SMU,TCU
Temple,George Washington
Tennessee,South Carolina
Texas St.,Central Ark.
UTEP,Tulsa
Sam Houston St.,UT Arlington
UTSA,Southeastern La.
VCU,Towson
Vanderbilt,LSU
Virginia,Wake Forest
Mt. St. Mary's,Wagner
Wichita St.,UNI
Xavier,Rhode Island
New Hampshire,Albany (NY)
Furman,Appalachian St.
Arizona St.,Utah
South Alabama,Arkansas St.
Youngstown St.,Butler
Campbell,Winthrop
Canisius,Rider
Charleston So.,Liberty
Chattanooga,Elon
Coastal Caro.,High Point
Col. of Charleston,Western Caro.
Arizona,Colorado
The Citadel,Davidson
Fairfield,Manhattan
Fla. Atlantic,Denver
San Jose St.,Fresno St.
Georgia Tech,NC State
Oral Roberts,IUPUI
Indiana,Illinois
Northwestern,Iowa
American,Lehigh
Louisiana,Little Rock
Portland,Loyola Marymount
Boston U.,Maine
Miami (FL),Virginia Tech
Middle Tenn.,Western Ky.
Mississippi St.,Ole Miss
Northern Colo.,Montana
NJIT,Utah Valley
Idaho,New Mexico St.
Niagara,Siena
Chicago St.,North Dakota
UMKC,North Dakota St.
FIU,North Texas
Northern Ariz.,Weber St.
Oregon St.,Washington St.
Pacific,Long Beach St.
Idaho St.,Portland St.
Gardner-Webb,Radford
Sacramento St.,Montana St.
Gonzaga,Saint Mary's (CA)
Saint Peter's,Marist
Pepperdine,San Diego
San Francisco,Santa Clara
South Dakota,South Dakota St.
Southeast Mo. St.,UT Martin
Southern California,California
UCLA,Stanford
Stony Brook,UMBC
Murray St.,Tennessee St.
Tennessee Tech,Eastern Ill.
UC Davis,CSUN
Cal St. Fullerton,UC Irvine
Cal Poly,UC Riverside
Samford,UNCG
Utah St.,Louisiana Tech
Presbyterian,VMI
Cleveland St.,Valparaiso
Oregon,Washington
Southern Utah,Western Ill.
Minnesota,Wisconsin
Ga. Southern,Wofford
Columbia,Brown
Penn,Harvard
Loyola Maryland,Iona
Kennesaw St.,Mercer
Detroit Mercy,Milwaukee
Hawaii,Nevada
Princeton,Dartmouth
Wright St.,Green Bay
Cornell,Yale
Akron,Northern Ill.
Alabama A&M,Alabama St.
Maine,Albany (NY)
Holy Cross,American
Arizona,Utah
Arkansas,South Carolina
Army West Point,Navy
FGCU,Belmont
Air Force,Boise St.
Bucknell,Lafayette
Buffalo,Western Mich.
UCLA,California
Canisius,Siena
Central Conn. St.,Quinnipiac
Miami (OH),Central Mich.
Marquette,Cincinnati
Wake Forest,Clemson
Cleveland St.,Butler
Winthrop,Coastal Caro.
Arizona St.,Colorado
Cornell,Brown
Col. of Charleston,Davidson
Fordham,Dayton
Coppin St.,Delaware St.
FIU,Denver
Drexel,Hofstra
Duke,Maryland
UT Martin,Eastern Ill.
Eastern Ky.,Morehead St.
Samford,Elon
Monmouth,Fairleigh Dickinson
Fla. Atlantic,North Texas
Howard,Florida A&M
Furman,Western Caro.
UNCW,George Mason
Richmond,George Washington
Georgia St.,Delaware
Gonzaga,Loyola Marymount
Princeton,Harvard
Charleston So.,High Point
Houston Baptist,Ecclesia
Southern Utah,IUPUI
Idaho,Louisiana Tech
Loyola Chicago,Ill.-Chicago
UNI,Illinois St.
Indiana St.,Southern Ill.
Iowa St.,Texas A&M
Kansas,Oklahoma St.
Texas,Kansas St.
Kent St.,Ball St.
LSU,Alabama
Nicholls St.,Lamar University
Lehigh,Colgate
Stetson,Lipscomb
Louisiana,Arkansas St.
Saint Peter's,Manhattan
Marshall,East Carolina
Central Ark.,McNeese
Memphis,UAB
Florida St.,Miami (FL)
Ohio St.,Michigan St.
Middle Tenn.,Little Rock
Mississippi St.,Georgia
Alcorn,Mississippi Val.
Missouri,Baylor
Sacramento St.,Montana
Northern Colo.,Montana St.
Morgan St.,UMES
Murray St.,Austin Peay
N.C. A&T,South Carolina St.
NJIT,North Dakota
San Jose St.,Nevada
Niagara,Rider
Norfolk St.,Hampton
South Dakota,North Dakota St.
ETSU,North Florida
Northern Ariz.,Idaho St.
Southeastern La.,Northwestern St.
Notre Dame,DePaul
Oakland,Fort Wayne
Eastern Mich.,Ohio
Old Dominion,VCU
Ole Miss,Auburn
Pacific,CSUN
Penn,Dartmouth
Penn St.,Nebraska
BYU,Pepperdine
Prairie View,Jackson St.
Presbyterian,Liberty
Charlotte,Rhode Island
Rice,SMU
Robert Morris,Saint Francis (PA)
Bryant,Sacred Heart
Saint Joseph's,Massachusetts
La Salle,Saint Louis
