Winner,Loser
LIU-Brooklyn,Mount St. Mary's
Denver,Louisiana-Monroe
Valparaiso,Loyola (IL)
Loyola (MD),Siena
Hartford,Maine
UMBC,Binghamton
Middle Tennessee,Arkansas State
UMKC,Western Illinois
Monmouth,Saint Francis (PA)
Montana,Northern Colorado
Montana State,Sacramento State
Boston University,New Hampshire
NJIT,Houston Baptist
Charleston Southern,North Carolina-Asheville
North Carolina-Greensboro,Chattanooga
North Carolina State,Boston College
Oral Roberts,Fort Wayne
Oregon,USC
Oregon State,UCLA
Penn State,Illinois
San Diego,Portland
Campbell,Radford
Sacred Heart,Quinnipiac
Saint Mary's (CA),Pepperdine
Fairfield,St. Peter's
New Mexico State,San Jose State
Seattle,Utah State
Florida International,South Alabama
South Dakota,IUPUI
Austin Peay,Southern Illinois-Edwardsville
Oakland,Southern Utah
Wagner,St. Francis (NY)
Jacksonville State,Tennessee Tech
Florida Atlantic,Troy
Arizona,Utah
Vermont,Albany (NY)
VCU,William & Mary
Virginia Military Institute,High Point
UNC,Virginia Tech
University of California,Washington
Washington State,Stanford
Weber State,Northern Arizona
Winthrop,Gardner-Webb
Wofford,Appalachian State
Cleveland State,Green Bay
Iona,Rider
Manhattan,Marist
Florida Gulf Coast,Stetson
Youngstown State,Milwaukee
Akron,Kent State
UCF,Alabama-Birmingham
Alcorn State,Alabama State
American,Army
Appalachian State,Western Carolina
Arkansas,Michigan
Arkansas State,Louisiana
Auburn,South Carolina
Missouri,Baylor
Wake Forest,Boston College
Buffalo,Bowling Green State
Missouri State,Bradley
Yale,Brown
Quinnipiac,Bryant
Bucknell,Holy Cross
Cal Poly,Cal State Northridge
Cal State Fullerton,UC-Irvine
Long Beach State,UCSB
Campbell,Virginia Military Institute
Lamar,Central Arkansas
Charleston Southern,Winthrop
Chicago State,Houston Baptist
Clemson,Georgia Tech
Coastal Carolina,Radford
Colgate,Navy
Colorado,Arizona
Columbia,Cornell
Coppin State,North Carolina Central
Creighton,Indiana State
Harvard,Dartmouth
Davidson,Citadel
Dayton,Xavier
Delaware,Georgia State
Bethune-Cookman,Delaware State
Detroit,Wright State
Drexel,Northeastern
Florida State,Duke
Lipscomb,ETSU
Austin Peay,Eastern Illinois
Eastern Michigan,Toledo
Portland State,Eastern Washington
Elon,Chattanooga
Evansville,Illinois State
Saint Francis (PA),Fairleigh Dickinson
Florida,LSU
Florida Atlantic,Florida International
Wofford,Furman
George Mason,Towson
George Washington,Charlotte
Georgetown,Rutgers
Ole Miss,Georgia
Georgia Southern,College of Charleston
Gonzaga,San Diego
Norfolk State,Hampton
Hawaii,New Mexico State
Liberty,High Point
Houston,East Carolina
Idaho,Utah State
Idaho State,Northern Arizona
Valparaiso,UIC
Jackson State,Grambling
Hofstra,James Madison
Jacksonville,Kennesaw State
Kentucky,Alabama
La Salle,Rhode Island
Butler,Loyola (IL)
Stony Brook,Maine
Temple,Maryland
Florida A&M,Maryland-Eastern Shore
Northwestern State,McNeese State
Memphis,SMU
Mercer,North Florida
Michigan State,Purdue
UMKC,IUPUI
Robert Morris,Monmouth
Montana,Sacramento State
Montana State,Northern Colorado
Morehead State,UT-Martin
North Carolina A&T,Morgan State
Ohio State,Nebraska
Nevada,Fresno State
UNLV,New Mexico
NJIT,Texas-Rio Grande Valley
South Dakota State,North Dakota State
North Texas,Denver
Ball State,Northern Illinois
Notre Dame,Syracuse
Ohio,Miami (OH)
Kansas State,Oklahoma State
Oral Roberts,Oakland
Oregon,UCLA
Oregon State,USC
Pacific,UC-Davis
Penn,St. Joseph's
BYU,Pepperdine
Louisville,Pitt
San Francisco,Portland
Mississippi Valley State,Prairie View
North Carolina-Asheville,Presbyterian
Marquette,Providence
Tulsa,Rice
UMass,Richmond
Sacred Heart,Central Connecticut
Saint Louis,Duquesne
Texas A&M-Corpus Christi,Sam Houston State
San Diego State,Air Force
Louisiana Tech,San Jose State
Saint Mary's (CA),Santa Clara
Savannah State,South Carolina State
Middle Tennessee,South Alabama
South Carolina Upstate,Belmont
Western Illinois,South Dakota
Nicholls State,Southeastern Louisiana
Southern,Alabama A&M
Murray State,Southern Illinois-Edwardsville
Southern Miss,Marshall
Southern Utah,Fort Wayne
St. Bonaventure,Fordham
St. Francis (NY),Mount St. Mary's
Villanova,St. John's (NY)
Tennessee,UConn
Tennessee Tech,Southeast Missouri State
Kansas,Texas
Texas A&M,Oklahoma
Texas-Arlington,Stephen F. Austin
Texas Christian,Boise State
Texas Southern,Arkansas-Pine Bluff
UTSA,Texas State
Iowa State,Texas Tech
Troy,Louisiana-Monroe
Tulane,UTEP
Utah,Arizona State
Utah Valley,North Dakota
Mississippi State,Vanderbilt
VCU,Old Dominion
LIU-Brooklyn,Wagner
Washington,Stanford
Washington State,University of California
West Virginia,Cincinnati
Western Kentucky,Little Rock
Western Michigan,Central Michigan
Wichita State,Southern Illinois
North Carolina-Wilmington,William & Mary
Wyoming,Colorado State
New Hampshire,Binghamton
Cleveland State,Milwaukee
South Florida,DePaul
Eastern Kentucky,Longwood
Boston University,Hartford
Wisconsin,Illinois
Indiana,Penn State
Lehigh,Lafayette
Loyola (MD),St. Peter's
Manhattan,Niagara
Vermont,UMBC
North Carolina State,Miami (FL)
Minnesota,Northwestern
North Carolina-Greensboro,Samford
Northern Iowa,Drake
Rider,Canisius
Virginia Tech,Virginia
Youngstown State,Green Bay
Alabama A&M,Alcorn State
Brown,Bryant
Syracuse,Cincinnati
North Carolina A&T,Coppin State
Delaware,Towson
Delaware State,Florida A&M
Belmont,ETSU
George Mason,North Carolina-Wilmington
Georgia Southern,Citadel
Georgia State,James Madison
Kansas,Texas A&M
North Florida,Kennesaw State
Bethune-Cookman,Maryland-Eastern Shore
Mercer,Jacksonville
Morgan State,North Carolina Central
Old Dominion,Northeastern
Prairie View,Arkansas-Pine Bluff
San Jose State,Cal State Bakersfield
Loyola Marymount,Santa Clara
Savannah State,Stetson
Siena,Iona
South Carolina Upstate,Lipscomb
Southern,Alabama State
Mississippi Valley State,Texas Southern
VCU,Hofstra
Drexel,William & Mary
Akron,Ball State
Boston University,UMBC
Buffalo,Eastern Michigan
UC-Irvine,Seattle
Florida Gulf Coast,Longwood
Kentucky,Georgia
Miami (FL),Georgia Tech
Hampton,South Carolina State
Texas-Arlington,Houston Baptist
Marquette,South Florida
Western Illinois,Omaha
Morehead State,Norfolk State
Baylor,Oklahoma
Michigan,Purdue
Southern Illinois,Bradley
Texas,Iowa State
Vanderbilt,Tennessee
San Diego State,Wyoming
Alabama-Birmingham,Marshall
Albany (NY),Binghamton
Arkansas,Auburn
Army,Holy Cross
UNLV,Boise State
Bowling Green State,Central Michigan
Bucknell,American
Temple,Charlotte
Lafayette,Colgate
Detroit,Loyola (IL)
Creighton,Drake
Drexel,Georgia State
Southern Miss,East Carolina
George Mason,Hofstra
Illinois State,Missouri State
Indiana State,Northern Iowa
Kent State,Northern Illinois
La Salle,George Washington
Louisiana,North Texas
Louisville,Villanova
Duke,Maryland
Memphis,Rice
Toledo,Miami (OH)
Michigan State,Minnesota
Mississippi State,LSU
Maine,New Hampshire
New Mexico,Colorado State
McNeese State,Nicholls State
Old Dominion,North Carolina-Wilmington
Northeastern,Delaware
Northwestern State,Lamar
Ohio,Western Michigan
Ohio State,Penn State
Oklahoma State,Missouri
Pitt,Providence
St. Bonaventure,Rhode Island
Richmond,Fordham
DePaul,Rutgers
St. Joseph's,Dayton
Notre Dame,Seton Hall
South Carolina,Alabama
Southeastern Louisiana,Central Arkansas
St. John's (NY),West Virginia
Stephen F. Austin,Sam Houston State
Stony Brook,Hartford
Texas A&M-Corpus Christi,Texas State
Texas Christian,Air Force
UTSA,Jarvis Christian
Kansas State,Texas Tech
VCU,Towson
Tulane,SMU
Tulsa,UCF
BYU,Virginia Tech
Florida State,Wake Forest
Wichita State,Evansville
Wright State,UIC
Saint Louis,Xavier
Arizona,Washington State
Washington,Arizona State
Little Rock,South Alabama
Fairleigh Dickinson,Bryant
Cal State Fullerton,Cal State Northridge
UCSB,UC-Davis
Long Beach State,UC-Riverside
Monmouth,Central Connecticut
Davidson,Chattanooga
Wofford,Citadel
Furman,College of Charleston
Denver,Arkansas State
Tennessee Tech,Eastern Kentucky
Montana,Eastern Washington
Florida Atlantic,Western Kentucky
Gardner-Webb,Campbell
Green Bay,Valparaiso
Idaho,San Jose State
Idaho State,Northern Colorado
Nebraska,Iowa
Fort Wayne,North Dakota State
Jacksonville State,Eastern Illinois
James Madison,William & Mary
Lehigh,Navy
Louisiana Tech,Fresno State
Saint Mary's (CA),Loyola Marymount
Middle Tennessee,Troy
Milwaukee,Butler
Florida,Ole Miss
Nevada,New Mexico State
UNC,North Carolina State
North Carolina-Asheville,High Point
North Carolina-Greensboro,Appalachian State
North Dakota,NJIT
Oakland,South Dakota State
Oral Roberts,South Dakota
Pacific,Cal Poly
Gonzaga,Portland
Montana State,Portland State
Coastal Carolina,Presbyterian
Quinnipiac,Mount St. Mary's
Virginia Military Institute,Radford
Rider,St. Peter's
Robert Morris,LIU-Brooklyn
Weber State,Sacramento State
Wagner,Sacred Heart
St. Francis (NY),Saint Francis (PA)
Samford,Georgia Southern
San Diego,Pepperdine
San Francisco,Santa Clara
Southeast Missouri State,Austin Peay
Colorado,USC
Southern Utah,UMKC
Tennessee State,UT-Martin
UCLA,Utah
Utah State,Hawaii
Utah Valley,Chicago State
Virginia,Boston College
Elon,Western Carolina
Winthrop,Liberty
Wisconsin,Indiana
Brown,Dartmouth
Manhattan,Canisius
Detroit,UIC
Iona,Fairfield
Loyola (MD),Niagara
Siena,Marist
South Carolina Upstate,ETSU
Stony Brook,Boston University
Wright State,Loyola (IL)
Harvard,Yale
UNLV,Air Force
Alabama,Arkansas
Texas Southern,Alabama A&M
East Carolina,Alabama-Birmingham
Prairie View,Alabama State
Appalachian State,Elon
Washington,Arizona
Arizona State,Washington State
Little Rock,Denver
Grambling,Arkansas-Pine Bluff
Austin Peay,UT-Martin
Baylor,Texas
Belmont,Jacksonville
Wyoming,Boise State
Saint Mary's (CA),BYU
Harvard,Brown
Monmouth,Bryant
Cal State Northridge,Cal State Bakersfield
Cal Poly,UC-Davis
UC-Irvine,UC-Riverside
Central Connecticut,Fairleigh Dickinson
Southern Miss,UCF
Akron,Central Michigan
Xavier,Charlotte
Georgia Southern,Chattanooga
Furman,Citadel
Clemson,Wake Forest
Wofford,College of Charleston
Colorado State,San Diego State
Cornell,Columbia
Creighton,Bradley
Rhode Island,Dayton
Drake,Wichita State
Drexel,Delaware
Duke,St. John's (NY)
La Salle,Duquesne
Eastern Michigan,Bowling Green State
Eastern Washington,Montana State
Florida,Mississippi State
Florida A&M,Bethune-Cookman
Florida Gulf Coast,Kennesaw State
Western Kentucky,Florida International
Fordham,George Washington
Coastal Carolina,Gardner-Webb
George Mason,James Madison
VCU,Georgia State
Green Bay,Butler
Coppin State,Hampton
Albany (NY),Hartford
Holy Cross,Colgate
Houston,UTEP
Hawaii,Idaho
Idaho State,Weber State
Illinois State,Southern Illinois
Iowa State,Kansas
South Dakota State,Fort Wayne
Jacksonville State,Southern Illinois-Edwardsville
Oklahoma,Kansas State
American,Lafayette
Lamar,Nicholls State
North Florida,Lipscomb
Long Beach State,Cal State Fullerton
Louisiana,Louisiana-Monroe
Kentucky,LSU
Nevada,Louisiana Tech
Loyola Marymount,Portland
Maine,Binghamton
Maryland,Virginia Tech
UMass,Saint Louis
Memphis,Marshall
Valparaiso,Milwaukee
Minnesota,Illinois
Ole Miss,South Carolina
Mississippi Valley State,Jackson State
Missouri,Texas Tech
Missouri State,Northern Iowa
Morehead State,Tennessee Tech
Murray State,Eastern Illinois
Bucknell,Navy
New Mexico,Texas Christian
New Mexico State,Fresno State
Norfolk State,Morgan State
North Carolina-Asheville,Campbell
North Carolina A&T,Maryland-Eastern Shore
Delaware State,North Carolina Central
North Carolina-Greensboro,Western Carolina
Virginia,North Carolina State
North Dakota,Chicago State
North Texas,Arkansas State
Northeastern,Hofstra
Buffalo,Northern Illinois
Purdue,Northwestern
Northwestern State,Southeastern Louisiana
North Dakota State,Oakland
Ohio,Ball State
Old Dominion,William & Mary
Oral Roberts,UMKC
UCSB,Pacific
Pepperdine,Santa Clara
Pitt,Georgetown
Charleston Southern,Presbyterian
Wagner,Quinnipiac
Liberty,Radford
Rice,Tulane
St. Francis (NY),Robert Morris
Rutgers,Cincinnati
Sacramento State,Northern Arizona
Mount St. Mary's,Sacred Heart
LIU-Brooklyn,Saint Francis (PA)
Samford,Davidson
San Francisco,San Diego
Savannah State,Howard
Louisville,Seton Hall
Southern,Alcorn State
USC,Utah
Tulsa,SMU
Southern Utah,South Dakota
St. Bonaventure,Richmond
Mercer,Stetson
Syracuse,West Virginia
Temple,St. Joseph's
Tennessee,Auburn
Tennessee State,Eastern Kentucky
Texas A&M,Oklahoma State
Stephen F. Austin,Texas A&M-Corpus Christi
Texas-Rio Grande Valley,Houston Baptist
UTSA,Sam Houston State
Texas-Arlington,Texas State
Kent State,Toledo
Towson,North Carolina-Wilmington
UCLA,Colorado
Utah State,San Jose State
Utah Valley,NJIT
Vanderbilt,Middle Tennessee
Marquette,Villanova
Western Illinois,IUPUI
Western Michigan,Miami (OH)
High Point,Winthrop
Yale,Dartmouth
Cleveland State,Youngstown State
Miami (FL),Boston College
University of California,Stanford
Loyola (MD),Canisius
Notre Dame,UConn
Indiana State,Evansville
Fairfield,Marist
Indiana,Iowa
Lehigh,Army
McNeese State,Central Arkansas
Manhattan,Niagara
UNC,Georgia Tech
Ohio State,Michigan
Oregon State,Oregon
Montana,Portland State
Rider,Siena
Iona,St. Peter's
South Alabama,Troy
South Florida,Providence
Vermont,New Hampshire
Alabama A&M,Prairie View
Alabama State,Texas Southern
Arkansas-Pine Bluff,Jackson State
Belmont,North Florida
UCF,Palm Beach Atlantic
ETSU,James Madison
Southeast Missouri State,Eastern Illinois
Mercer,Florida Gulf Coast
Hampton,Morgan State
South Carolina Upstate,Jacksonville State
Lipscomb,Jacksonville
Mississippi Valley State,Grambling
Coppin State,Norfolk State
Delaware State,North Carolina A&T
North Carolina Central,Maryland-Eastern Shore
Northern Colorado,Northern Arizona
Penn,Princeton
College of Charleston,Samford
Howard,South Carolina State
Stetson,Kennesaw State
Tennessee State,Austin Peay
Tennessee Tech,Southern Illinois-Edwardsville
Missouri,Texas
Pitt,West Virginia
Wofford,Western Carolina
New Mexico,Air Force
Arkansas,Vanderbilt
Kent State,Central Michigan
Illinois,Michigan State
Iowa State,Kansas State
Kentucky,Tennessee
Marquette,Seton Hall
Youngstown State,Milwaukee
Northern Iowa,Southern Illinois
Wisconsin,Penn State
Savannah State,Trinity Baptist
Oklahoma State,Texas Tech
Virginia,Clemson
UNC,Wake Forest
Akron,Toledo
Alabama-Birmingham,Houston
Albany (NY),UMBC
Auburn,Georgia
North Carolina State,Boston College
Vermont,Boston University
Evansville,Bradley
Buffalo,Ball State
Northwestern State,Central Arkansas
Creighton,Illinois State
Duquesne,Dayton
Delaware,George Mason
St. John's (NY),DePaul
East Carolina,SMU
Florida State,Georgia Tech
Davidson,Furman
Xavier,George Washington
Georgetown,UConn
Hofstra,Towson
Indiana State,Drake
Iowa,Minnesota
IUPUI,Oakland
Kansas,Oklahoma
La Salle,Charlotte
Marshall,Tulane
Miami (FL),Maryland
Miami (OH),Eastern Michigan
Michigan,Indiana
Wichita State,Missouri State
UNLV,Colorado State
New Hampshire,Hartford
New Mexico State,Cal State Bakersfield
Nicholls State,Texas A&M-Corpus Christi
Colgate,NJIT
Georgia State,North Carolina-Wilmington
Drexel,Northeastern
Ohio,Northern Illinois
Providence,Rutgers
Rhode Island,UMass
Rice,UTEP
St. Joseph's,Richmond
Saint Louis,St. Bonaventure
McNeese State,Sam Houston State
San Diego State,Boise State
Lamar,Southeastern Louisiana
Southern Miss,Memphis
Stephen F. Austin,Texas State
Stony Brook,Binghamton
Temple,Fordham
Baylor,Texas A&M
Texas-Arlington,UTSA
Texas Christian,Wyoming
Bowling Green State,Western Michigan
VCU,William & Mary
Samford,Appalachian State
Arkansas State,Louisiana-Monroe
Tennessee Tech,Austin Peay
BYU,Gonzaga
Butler,Wright State
Cal State Fullerton,Cal Poly
UCSB,Cal State Northridge
Arizona,University of California
UC-Irvine,UC-Davis
Pacific,UC-Riverside
Campbell,Charleston Southern
Colorado,Oregon State
Eastern Kentucky,Eastern Illinois
Elon,College of Charleston
Quinnipiac,Fairleigh Dickinson
Florida,South Carolina
Fresno State,Idaho
Presbyterian,High Point
Houston Baptist,North Dakota
UIC,Youngstown State
Iona,Canisius
Liberty,Gardner-Webb
LIU-Brooklyn,Bryant
Longwood,Southern Virginia
Louisiana,Denver
Loyola Marymount,Pepperdine
Manhattan,Marist
Monmouth,Sacred Heart
Idaho State,Montana State
Mount St. Mary's,Saint Francis (PA)
Murray State,Southeast Missouri State
Nevada,Utah State
North Carolina-Greensboro,Citadel
North Dakota State,Southern Utah
Middle Tennessee,North Texas
Eastern Washington,Northern Arizona
Sacramento State,Northern Colorado
Northwestern,Nebraska
Old Dominion,James Madison
Winthrop,Radford
Saint Mary's (CA),San Diego
Portland,Santa Clara
South Alabama,Florida Atlantic
South Dakota State,Oral Roberts
Southern Illinois-Edwardsville,Morehead State
St. Francis (NY),Central Connecticut
Stanford,Arizona State
Jacksonville State,UT-Martin
Utah Valley,Texas-Rio Grande Valley
Florida International,Troy
Oregon,Utah
Valparaiso,Detroit
North Carolina-Asheville,Virginia Military Institute
Duke,Virginia Tech
Wagner,Robert Morris
Washington,UCLA
Washington State,USC
Weber State,Portland State
Western Carolina,Chattanooga
Western Illinois,Fort Wayne
Princeton,Brown
Columbia,Dartmouth
Fairfield,Niagara
Harvard,Cornell
Belmont,Lipscomb
Cleveland State,Loyola (IL)
Loyola (MD),Rider
St. Peter's,Siena
Yale,Penn
Akron,Eastern Michigan
Alabama,Ole Miss
Stony Brook,Albany (NY)
College of Charleston,Appalachian State
Little Rock,Louisiana-Monroe
Arkansas-Pine Bluff,Alabama A&M
Miami (OH),Ball State
Bethune-Cookman,North Carolina A&T
Boston University,Binghamton
New Mexico,Boise State
Bowling Green State,Northern Illinois
Penn,Brown
Bucknell,Army
Detroit,Butler
Cal State Bakersfield,Cal Poly
Cal State Fullerton,UCSB
University of California,Arizona State
Pacific,UC-Irvine
UC-Riverside,UC-Davis
Presbyterian,Campbell
Texas-Arlington,Central Arkansas
NJIT,Chicago State
Cincinnati,DePaul
Coastal Carolina,Charleston Southern
American,Colgate
Colorado,Oregon
Colorado State,Air Force
UConn,Seton Hall
Cornell,Dartmouth
Davidson,Chattanooga
Delaware State,Norfolk State
Denver,Middle Tennessee
Missouri State,Drake
Duquesne,Richmond
East Carolina,Rice
Morehead State,Eastern Illinois
Sacramento State,Eastern Washington
Elon,Citadel
Sacred Heart,Fairleigh Dickinson
Florida,Vanderbilt
North Carolina Central,Florida A&M
Florida International,Florida Atlantic
Florida State,Virginia
Charlotte,Fordham
Fresno State,Utah State
Furman,North Carolina-Greensboro
George Mason,Old Dominion
UMass,George Washington
Georgetown,South Florida
Georgia Tech,Boston College
Southern,Grambling
Milwaukee,Green Bay
Harvard,Columbia
High Point,Gardner-Webb
Georgia State,Hofstra
Utah Valley,Houston Baptist
Illinois State,Bradley
Iowa,Penn State
IUPUI,Fort Wayne
Alcorn State,Jackson State
Florida Gulf Coast,Jacksonville
Tennessee Tech,Jacksonville State
Delaware,James Madison
Kansas State,Texas A&M
ETSU,Kennesaw State
Kent State,Western Michigan
Lafayette,Navy
Lamar,UTSA
Lehigh,Holy Cross
North Carolina-Asheville,Liberty
Long Beach State,Cal State Northridge
LIU-Brooklyn,Central Connecticut
LSU,Arkansas
Louisville,Rutgers
Loyola Marymount,San Francisco
Iona,Manhattan
Marist,Canisius
UNC,Maryland
Maine,UMBC
Maryland-Eastern Shore,Howard
Memphis,Xavier
Mercer,South Carolina Upstate
Mississippi State,Auburn
Mississippi Valley State,Alabama State
Missouri,Kansas
Quinnipiac,Monmouth
Montana,Montana State
Coppin State,Morgan State
Robert Morris,Mount St. Mary's
Idaho,Nevada
New Mexico State,Louisiana Tech
Nicholls State,Texas State
North Carolina State,Wake Forest
North Carolina-Wilmington,William & Mary
Oral Roberts,North Dakota State
North Florida,Stetson
Portland State,Northern Arizona
Northern Iowa,Creighton
Northwestern State,Texas A&M-Corpus Christi
Notre Dame,Marquette
Ohio,Central Michigan
Iowa State,Oklahoma
Baylor,Oklahoma State
Gonzaga,Pepperdine
BYU,Portland
Prairie View,Texas Southern
Indiana,Purdue
Temple,Rhode Island
St. Joseph's,La Salle
Saint Louis,Dayton
San Diego,Santa Clara
San Diego State,Texas Christian
Hawaii,San Jose State
Seattle,Arkansas State
Kentucky,South Carolina
Savannah State,South Carolina State
South Dakota,UMKC
South Dakota State,Southern Utah
Tennessee State,Southeast Missouri State
Sam Houston State,Southeastern Louisiana
Southern Illinois,Evansville
Southern Illinois-Edwardsville,Eastern Kentucky
UCF,SMU
St. Francis (NY),Bryant
Syracuse,St. John's (NY)
Arizona,Stanford
Tennessee,Georgia
Murray State,UT-Martin
Texas,Texas Tech
Alabama-Birmingham,UTEP
Texas-Rio Grande Valley,North Dakota
Buffalo,Toledo
Drexel,Towson
Louisiana,Troy
Tulane,Houston
Tulsa,Marshall
Oregon State,Utah
Valparaiso,Wright State
Vermont,Hartford
VCU,Northeastern
Virginia Military Institute,Winthrop
Virginia Tech,Clemson
Wagner,Saint Francis (PA)
Washington,USC
UCLA,Washington State
Weber State,Northern Colorado
Georgia Southern,Western Carolina
Oakland,Western Illinois
Western Kentucky,South Alabama
Wichita State,Indiana State
Ohio State,Wisconsin
Samford,Wofford
Wyoming,UNLV
Yale,Princeton
Miami (FL),Duke
Fairfield,Siena
Northwestern,Illinois
Cleveland State,UIC
Youngstown State,Loyola (IL)
McNeese State,Stephen F. Austin
Michigan State,Michigan
Minnesota,Nebraska
Pitt,Villanova
West Virginia,Providence
Rider,Niagara
Loyola (MD),St. Peter's
Boston University,Albany (NY)
Arkansas-Pine Bluff,Alabama State
Belmont,Austin Peay
North Carolina Central,Bethune-Cookman
Davidson,Wofford
Delaware State,Hampton
Marquette,DePaul
Elon,Appalachian State
Florida A&M,North Carolina A&T
Georgia Southern,Furman
Alcorn State,Grambling
Southern,Jackson State
Jacksonville,Stetson
South Carolina Upstate,Kennesaw State
Louisville,UConn
Vermont,Maine
Norfolk State,Maryland-Eastern Shore
Mercer,ETSU
Mississippi Valley State,Alabama A&M
Montana,Idaho State
Howard,Morgan State
Stony Brook,New Hampshire
North Florida,Florida Gulf Coast
Missouri,Oklahoma
Savannah State,Texas A&M-Corpus Christi
South Carolina State,Longwood
Texas,Texas A&M
Alabama,Auburn
Chicago State,Fort Wayne
Maryland,Clemson
Campbell,Coastal Carolina
Eastern Kentucky,Mid-Continent
Evansville,Creighton
Idaho,Seattle
Kansas State,Texas Tech
Kentucky,Florida
Hartford,UMBC
Ohio State,Purdue
Oklahoma State,Iowa State
Villanova,Providence
Alabama-Birmingham,Southern Miss
Lafayette,Army
Bowling Green State,Ball State
Kansas,Baylor
Bethune-Cookman,Houston Baptist
Boston College,Florida State
Bradley,Indiana State
UCF,Marshall
Buffalo,Central Michigan
Bucknell,Colgate
Delaware,North Carolina-Wilmington
Memphis,East Carolina
Kent State,Eastern Michigan
Monmouth,Fairleigh Dickinson
George Mason,Hofstra
Georgia,Arkansas
Georgia State,Northeastern
Rice,Houston
Illinois State,Drake
Drexel,James Madison
Lamar,Northwestern State
LIU-Brooklyn,St. Francis (NY)
UMass,St. Bonaventure
Michigan State,Penn State
Jacksonville State,Morehead State
Wagner,Mount St. Mary's
Holy Cross,Navy
Michigan,Nebraska
Duke,UNC
Northern Illinois,Miami (OH)
Quinnipiac,Central Connecticut
Richmond,La Salle
Seton Hall,Rutgers
Sacred Heart,Bryant
Robert Morris,Saint Francis (PA)
Saint Louis,St. Joseph's
Texas-Arlington,Sam Houston State
South Florida,Pitt
Missouri State,Southern Illinois
SMU,Texas Christian
Cincinnati,St. John's (NY)
Stephen F. Austin,Nicholls State
Syracuse,Georgetown
Temple,George Washington
Tennessee,South Carolina
UTEP,Tulsa
Texas-Rio Grande Valley,Cal State Bakersfield
UTSA,Southeastern Louisiana
Texas State,Central Arkansas
Toledo,Ohio
Vanderbilt,LSU
Virginia,Wake Forest
VCU,Towson
Notre Dame,West Virginia
Akron,Western Michigan
Wichita State,Northern Iowa
Old Dominion,William & Mary
Xavier,Rhode Island
American,Lehigh
Arizona,Colorado
Arizona State,Utah
Boston University,Maine
Cal Poly,UC-Riverside
Cal State Fullerton,UC-Irvine
UC-Davis,Cal State Northridge
Campbell,Winthrop
Rider,Canisius
Liberty,Charleston Southern
Chattanooga,Elon
North Dakota,Chicago State
Davidson,Citadel
Valparaiso,Cleveland State
High Point,Coastal Carolina
College of Charleston,Western Carolina
Fairfield,Manhattan
Florida Atlantic,Denver
North Texas,Florida International
Appalachian State,Furman
Radford,Gardner-Webb
Georgia Southern,Wofford
North Carolina State,Georgia Tech
Gonzaga,Saint Mary's (CA)
Nevada,Hawaii
Idaho,New Mexico State
Portland State,Idaho State
Indiana,Illinois
Little Rock,Louisiana
Miami (FL),Virginia Tech
Middle Tennessee,Western Kentucky
Wisconsin,Minnesota
Mississippi State,Ole Miss
UMKC,North Dakota State
Tennessee State,Murray State
New Hampshire,Albany (NY)
Niagara,Siena
Utah Valley,NJIT
Weber State,Northern Arizona
Montana,Northern Colorado
Northwestern,Iowa
Oral Roberts,IUPUI
Oregon,Washington
Washington State,Oregon State
Long Beach State,Pacific
San Diego,Pepperdine
Loyola Marymount,Portland
Presbyterian,Virginia Military Institute
Sacramento State,Montana State
Marist,St. Peter's
North Carolina-Greensboro,Samford
San Francisco,Santa Clara
San Jose State,Fresno State
South Alabama,Arkansas State
South Dakota,South Dakota State
Southeast Missouri State,UT-Martin
University of California,USC
Southern Utah,Western Illinois
Stony Brook,UMBC
Eastern Illinois,Tennessee Tech
UCLA,Stanford
Utah State,Louisiana Tech
Butler,Youngstown State
Columbia,Brown
Cornell,Yale
Detroit,Milwaukee
Mercer,Kennesaw State
Loyola (MD),Iona
Harvard,Penn
Princeton,Dartmouth
Green Bay,Wright State
Boise State,Air Force
Akron,Northern Illinois
Alabama State,Alabama A&M
Mississippi Valley State,Alcorn State
Wofford,Appalachian State
Arizona,Utah
Colorado,Arizona State
Arkansas,South Carolina
Army,Navy
Bowling Green State,Toledo
BYU,Pepperdine
Sacred Heart,Bryant
Bucknell,Lafayette
Buffalo,Western Michigan
Cal Poly,UC-Irvine
Long Beach State,UC-Davis
UCSB,UC-Riverside
Siena,Canisius
McNeese State,Central Arkansas
Charleston Southern,High Point
Charlotte,Rhode Island
North Carolina-Greensboro,Chattanooga
Utah Valley,Chicago State
Georgia Southern,Citadel
Butler,Cleveland State
College of Charleston,Davidson
Yale,Columbia
Delaware State,Coppin State
Cornell,Brown
Wichita State,Creighton
Drexel,Hofstra
Duke,Maryland
ETSU,North Florida
Morehead State,Eastern Kentucky
Eastern Michigan,Ohio
Tennessee,Florida
Florida Atlantic,North Texas
Belmont,Florida Gulf Coast
Denver,Florida International
Florida State,Miami (FL)
Dayton,Fordham
Furman,Western Carolina
Gardner-Webb,Virginia Military Institute
Delaware,Georgia State
Gonzaga,Loyola Marymount
Hawaii,Fresno State
Holy Cross,American
Houston Baptist,Ecclesia
Howard,Florida A&M
Idaho,Louisiana Tech
Indiana State,Southern Illinois
Iowa State,Texas A&M
Kansas,Oklahoma State
Kent State,Ball State
Saint Louis,La Salle
Lehigh,Colgate
Seattle,Longwood
Louisiana,Arkansas State
South Alabama,Louisiana-Monroe
LSU,Alabama
Loyola (IL),UIC
Albany (NY),Maine
Marquette,Cincinnati
