Winner,Loser
Southern Utah,North Dakota
St. Francis Brooklyn,Fairleigh Dickinson
Tennessee Tech,Morehead St.
Towson,Col. of Charleston
UAB,Louisiana Tech
UC Irvine,Cal Poly
UMKC,Grand Canyon
Presbyterian,UNC Asheville
James Madison,UNCW
Western Ky.,UTEP
Marshall,UTSA
Utah Valley,UTRGV
North Carolina,Virginia Tech
Arizona,Washington St.
William & Mary,Delaware
Columbia,Dartmouth
Detroit Mercy,Milwaukee
Oakland,Green Bay
Cornell,Harvard
Ill.-Chicago,Northern Ky.
Siena,Iona
Monmouth,Quinnipiac
VCU,Dayton
Valparaiso,Wright St.
Weber St.,Idaho St.
Yale,Brown
A&M-Corpus Christi,Abilene Christian
Prairie View,Alabama A&M
Hartford,Albany (NY)
Oklahoma St.,Arkansas
La.-Monroe,Arkansas St.
TCU,Auburn
BYU,Loyola Marymount
Ball St.,Western Mich.
Tennessee St.,Belmont
Army West Point,Bucknell
Akron,Buffalo
Butler,Georgetown
UC Riverside,CSUN
Cal St. Fullerton,Cal Poly
Campbell,Liberty
Central Ark.,Incarnate Word
Rice,Charlotte
Chicago St.,Grand Canyon
Pittsburgh,Clemson
Drexel,Col. of Charleston
San Diego St.,Colorado St.
Cornell,Dartmouth
Creighton,DePaul
South Dakota,Denver
Wake Forest,Duke
ETSU,Chattanooga
Memphis,East Carolina
Miami (OH),Eastern Mich.
Fairfield,Marist
Bryant,Fairleigh Dickinson
Oklahoma,Florida
Delaware St.,Florida A&M
Fordham,Davidson
Utah St.,Fresno St.
UNCG,Furman
South Ala.,Ga. Southern
Charleston So.,Gardner-Webb
Massachusetts,George Mason
George Washington,Saint Louis
Grambling,Ark.-Pine Bluff
Columbia,Harvard
Hofstra,Elon
Houston,Temple
Howard,Savannah St.
Indiana St.,Loyola Chicago
Jackson St.,Mississippi Val.
FGCU,Jacksonville
Jacksonville St.,Morehead St.
Delaware,James Madison
Kentucky,Kansas
Tennessee,Kansas St.
USC Upstate,Kennesaw St.
Kent St.,Central Mich.
Central Conn. St.,LIU Brooklyn
Texas Tech,LSU
Lafayette,Loyola Maryland
Lamar University,Northwestern St.
Louisiana,Little Rock
Presbyterian,Longwood
Middle Tenn.,Louisiana Tech
Canisius,Manhattan
Miami (FL),North Carolina
Minnesota,Maryland
Alabama,Mississippi St.
Missouri,South Carolina
Southern Ill.,Missouri St.
Montana,Idaho
Montana St.,Eastern Wash.
Coppin St.,Morgan St.
Murray St.,UT Martin
N.C. Central,N.C. A&T
NJIT,Lipscomb
Navy,Holy Cross
Nevada,New Mexico
Niagara,Rider
Nicholls St.,McNeese
Norfolk St.,Bethune-Cookman
Northern Ariz.,North Dakota
North Texas,Old Dominion
Georgia Tech,Notre Dame
Bowling Green,Ohio
Iowa,Ohio St.
Ole Miss,Baylor
Oral Roberts,Fort Wayne
Colorado,Oregon
Penn St.,Illinois
Pepperdine,Gonzaga
Sacramento St.,Portland St.
Marquette,Providence
UNC Asheville,Radford
Richmond,Duquesne
Wisconsin,Rutgers
SFA,New Orleans
Eastern Ill.,SIUE
Mt. St. Mary's,Sacred Heart
Saint Francis (PA),Robert Morris
Saint Joseph's,La Salle
Santa Clara,Saint Mary's (CA)
Sam Houston St.,Southeastern La.
VMI,Samford
Portland,San Diego
Pacific,San Francisco
Seattle U,UTRGV
UMES,South Carolina St.
Omaha,South Dakota St.
Austin Peay,Southeast Mo. St.
Alcorn,Southern U.
Southern Utah,Northern Colo.
Rhode Island,St. Bonaventure
Wagner,St. Francis Brooklyn
Stetson,North Florida
Syracuse,Florida St.
Tennessee Tech,Eastern Ky.
Georgia,Texas
West Virginia,Texas A&M
Texas Southern,Alabama St.
Coastal Caro.,Texas St.
Mercer,The Citadel
Toledo,Northern Ill.
Northeastern,Towson
Troy,Georgia St.
UConn,Tulane
Tulsa,UCF
UAB,Southern Miss.
UC Davis,UC Irvine
Hawaii,UC Santa Barbara
UMBC,New Hampshire
UMKC,CSU Bakersfield
UMass Lowell,Fisher
William & Mary,UNCW
Drake,UNI
San Jose St.,UNLV
Appalachian St.,UT Arlington
Marshall,UTEP
Western Ky.,UTSA
Utah,Oregon St.
Utah Valley,New Mexico St.
Vanderbilt,Iowa St.
Stony Brook,Vermont
Western Ill.,IUPUI
Winthrop,High Point
Western Caro.,Wofford
Wyoming,Boise St.
Youngstown St.,Cleveland St.
American,Colgate
Arizona,Washington
Bradley,Wichita St.
California,Stanford
Cincinnati,South Fla.
Evansville,Illinois St.
Detroit Mercy,Green Bay
Ill.-Chicago,Wright St.
Northwestern,Indiana
Maine,Binghamton
Michigan St.,Michigan
Oakland,Milwaukee
Louisville,NC State
Nebraska,Purdue
Valparaiso,Northern Ky.
Iona,Saint Peter's
Villanova,Virginia
Virginia Tech,Boston College
Arizona St.,Washington St.
St. John's (NY),Xavier
Prairie View,Alabama St.
Belmont,SIUE
Lehigh,Boston U.
Canisius,Rider
Coastal Caro.,UT Arlington
Notre Dame,Duke
Morgan St.,Florida A&M
Troy,Ga. Southern
Grambling,Mississippi Val.
Hampton,Coppin St.
Howard,South Carolina St.
Jackson St.,Ark.-Pine Bluff
USC Upstate,Lipscomb
La.-Monroe,Little Rock
Louisiana,Arkansas St.
Marist,Monmouth
Mercer,Western Caro.
Delaware St.,N.C. Central
NJIT,Kennesaw St.
Northern N.M.,New Mexico St.
Norfolk St.,N.C. A&T
FGCU,North Florida
Oklahoma,Oklahoma St.
Quinnipiac,Siena
South Ala.,Georgia St.
Stetson,Jacksonville
Texas Southern,Alabama A&M
Appalachian St.,Texas St.
UMES,Savannah St.
William & Mary,Drexel
Northern Ill.,Akron
Auburn,Tennessee
Colorado St.,Boise St.
Boston College,Wake Forest
Butler,Creighton
Buffalo,Central Mich.
DePaul,Georgetown
Eastern Mich.,Kent St.
Fairfield,Manhattan
Fordham,Dayton
Rhode Island,George Washington
Grand Canyon,Bethesda (CA)
Iowa St.,West Virginia
Kentucky,Georgia
Liberty,Presbyterian
Bowling Green,Miami (OH)
Ole Miss,Mississippi St.
Missouri St.,Loyola Chicago
North Carolina,Pittsburgh
Western Mich.,Ohio
Ohio St.,Maryland
Oral Roberts,Denver
Rutgers,Iowa
Saint Joseph's,Davidson
Texas A&M,Vanderbilt
Ball St.,Toledo
Tulane,Temple
UMKC,Ottawa (KS)
Illinois,Wisconsin
San Diego St.,Wyoming
A&M-Corpus Chris,Houston Baptist
Arkansas,Alabama
Eastern Ky.,Austin Peay
Kansas,Baylor
Southern Ill.,Bradley
Bucknell,American
CSUN,Long Beach St.
UNC Asheville,Charleston So.
Clemson,Georgia Tech
SMU,East Carolina
Fresno St.,Air Force
Campbell,Gardner-Webb
Saint Louis,George Mason
Holy Cross,Colgate
Houston,UCF
Illinois St.,UNI
Indiana St.,Evansville
Jacksonville St.,Southeast Mo. St.
LSU,South Carolina
Army West Point,Lafayette
Longwood,High Point
Loyola Maryland,Lehigh
Vermont,Maine
St. John's (NY),Marquette
La Salle,Massachusetts
Miami (FL),Florida St.
Delaware St.,N.C. A&T
Utah St.,Nevada
Stony Brook,New Hampshire
UNLV,New Mexico
Abilene Christian,New Orleans
Southeastern La.,Nicholls St.
IUPUI,North Dakota St.
Purdue,Northwestern
Indiana,Penn St.
Radford,Winthrop
VCU,Richmond
Xavier,Seton Hall
Omaha,South Dakota
South Dakota St.,Western Ill.
Duquesne,St. Bonaventure
Bethune-Cookman,Stetson
NC State,Syracuse
Kansas St.,TCU
Texas,Texas Tech
Tulsa,Cincinnati
Binghamton,UMBC
Hampton,UMES
Albany (NY),UMass Lowell
Tennessee Tech,UT Martin
Providence,Villanova
Virginia,Virginia Tech
Washington,Southern California
Washington St.,UCLA
Drake,Wichita St.
Oregon St.,Arizona
Oregon,Arizona St.
California,Utah
Central Ark.,Northwestern St.
Central Conn. St.,Wagner
Cleveland St.,Detroit Mercy
Stanford,Colorado
VMI,ETSU
Old Dominion,FIU
Fairleigh Dickinson,Sacred Heart
Charlotte,Fla. Atlantic
Florida,Missouri
Mercer,Furman
BYU,Gonzaga
Green Bay,Ill.-Chicago
Hofstra,Delaware
Idaho,Portland St.
Incarnate Word,McNeese
Elon,James Madison
Louisiana Tech,Western Ky.
Southern Miss.,Marshall
South Fla.,Memphis
UTSA,Middle Tenn.
Milwaukee,Valparaiso
Mt. St. Mary's,Bryant
Murray St.,Belmont
Boston U.,Navy
Nebraska,Michigan St.
Fairfield,Niagara
William & Mary,Northeastern
Idaho St.,Northern Ariz.
San Francisco,Pepperdine
LIU Brooklyn,Robert Morris
Sam Houston St.,SFA
Eastern Wash.,Sacramento St.
St. Francis Brooklyn,Saint Francis (PA)
Pacific,Saint Mary's (CA)
Samford,Western Caro.
San Diego,Loyola Marymount
Portland,Santa Clara
Weber St.,Southern Utah
Tennessee St.,Eastern Ill.
Towson,Drexel
UTEP,UAB
Cal Poly,UC Davis
UC Riverside,Hawaii
UC Santa Barbara,Cal St. Fullerton
Chattanooga,UNCG
UNCW,Col. of Charleston
The Citadel,Wofford
Youngstown St.,Oakland
Ball St.,Buffalo
Central Mich.,Western Mich.
Cornell,Brown
Dartmouth,Princeton
Davidson,Rhode Island
Harvard,Penn
Rider,Iona
Monmouth,Saint Peter's
Columbia,Yale
Alabama,Auburn
American,Lehigh
Oregon St.,Arizona St.
Alabama St.,Ark.-Pine Bluff
Arkansas St.,Appalachian St.
Loyola Maryland,Army West Point
Austin Peay,Tennessee St.
BYU,Portland
Baylor,Kansas St.
Bethune-Cookman,Delaware St.
Boise St.,Utah St.
Boston College,Louisville
Bradley,Drake
Grand Canyon,CSU Bakersfield
CSUN,Hawaii
Central Ark.,Southeastern La.
Mt. St. Mary's,Central Conn. St.
Charleston So.,Presbyterian
Chattanooga,Western Caro.
New Mexico St.,Chicago St.
Cincinnati,UConn
Cleveland St.,Oakland
Col. of Charleston,Elon
Columbia,Brown
Dartmouth,Penn
Dayton,Duquesne
DePaul,Marquette
Denver,Fort Wayne
Duke,Pittsburgh
Northern Ill.,Eastern Mich.
Charlotte,FIU
Fairleigh Dickinson,Wagner
Old Dominion,Fla. Atlantic
Florida,Kentucky
Saint Joseph's,Fordham
Fresno St.,San Diego St.
The Citadel,Furman
Ga. Southern,La.-Monroe
Gardner-Webb,Longwood
George Mason,La Salle
Wake Forest,Georgia Tech
Southern U.,Grambling
Green Bay,Valparaiso
Savannah St.,Hampton
Harvard,Princeton
Hofstra,Drexel
Houston Baptist,Incarnate Word
Florida A&M,Howard
Idaho,Sacramento St.
Illinois,Minnesota
UNI,Indiana St.
Kansas,Iowa St.
Alcorn,Jackson St.
Jacksonville,FGCU
SIUE,Jacksonville St.
Kennesaw St.,USC Upstate
Miami (OH),Kent St.
Lamar University,McNeese
Little Rock,Coastal Caro.
Long Beach St.,UC Irvine
Georgia St.,Louisiana
Louisiana Tech,Marshall
Loyola Chicago,Southern Ill.
Manhattan,Marist
NC State,Miami (FL)
UTEP,Middle Tenn.
Milwaukee,Ill.-Chicago
Mississippi St.,Tennessee
Alabama A&M,Mississippi Val.
Missouri,Arkansas
Evansville,Missouri St.
Montana,Montana St.
Morgan St.,N.C. Central
Saint Louis,N.C. A&T
Lipscomb,NJIT
Colgate,Navy
New Mexico,San Jose St.
New Orleans,Nicholls St.
Quinnipiac,Niagara
South Carolina St.,Norfolk St.
North Dakota,Northern Colo.
North Dakota St.,South Dakota
James Madison,Northeastern
Weber St.,Northern Ariz.
Wright St.,Northern Ky.
Ohio,Akron
Michigan,Ohio St.
Texas Tech,Oklahoma
West Virginia,Oklahoma St.
South Dakota St.,Oral Roberts
Oregon,Arizona
Pepperdine,Pacific
Eastern Wash.,Portland St.
Maryland,Purdue
Liberty,Radford
North Texas,Rice
Richmond,George Washington
Penn St.,Rutgers
Northwestern St.,SFA
Sacred Heart,Bryant
LIU Brooklyn,Saint Francis (PA)
San Diego,Saint Mary's (CA)
Abilene Christian,Sam Houston St.
San Francisco,Loyola Marymount
Gonzaga,Santa Clara
Seattle U,Utah Valley
Georgetown,Seton Hall
Siena,Canisius
South Carolina,Georgia
Southeast Mo. St.,Morehead St.
Idaho St.,Southern Utah
St. Bonaventure,VCU
St. Francis Brooklyn,Robert Morris
North Florida,Stetson
Albany (NY),Stony Brook
Syracuse,Virginia
TCU,Texas
Eastern Ill.,Tennessee Tech
LSU,Texas A&M
Texas Southern,Prairie View
UT Arlington,Texas St.
Bowling Green,Toledo
Towson,William & Mary
Troy,South Ala.
East Carolina,Tulane
Tulsa,SMU
UTSA,UAB
Cal Poly,UC Riverside
UC Santa Barbara,UC Davis
UCF,Memphis
Maine,UMBC
UMES,Coppin St.
UTRGV,UMKC
UMass Lowell,Binghamton
High Point,UNC Asheville
Samford,UNCG
UNCW,Delaware
UNLV,Colorado St.
UT Martin,Eastern Ky.
Stanford,Utah
Vanderbilt,Ole Miss
Hartford,Vermont
Villanova,St. John's (NY)
Washington,UCLA
Washington St.,Southern California
Western Ill.,Omaha
Southern Miss.,Western Ky.
Wichita St.,Illinois St.
Winthrop,Campbell
Mercer,Wofford
Air Force,Wyoming
Creighton,Xavier
Cornell,Yale
Youngstown St.,Detroit Mercy
California,Colorado
Florida St.,Clemson
Boston U.,Lafayette
Iowa,Nebraska
North Carolina,Notre Dame
Temple,South Fla.
Wisconsin,Indiana
Alabama A&M,Ark.-Pine Bluff
Bucknell,Holy Cross
Arkansas St.,Coastal Caro.
Coppin St.,N.C. Central
Florida A&M,Delaware St.
Ga. Southern,Louisiana
Georgia St.,La.-Monroe
Alcorn,Grambling
Bethune-Cookman,Howard
Southern U.,Jackson St.
Kansas St.,Kansas
Little Rock,Appalachian St.
Maine,Hartford
Alabama St.,Mississippi Val.
Rider,Monmouth
New Hampshire,Albany (NY)
Savannah St.,Norfolk St.
Fairfield,Quinnipiac
Saint Peter's,Canisius
South Carolina St.,Hampton
Stony Brook,UMass Lowell
Vermont,Binghamton
Virginia,Louisville
Wofford,ETSU
Akron,Ball St.
Buffalo,Northern Ill.
Marquette,Butler
Colorado St.,Utah St.
Georgia,Florida
Drake,Illinois St.
Iona,Siena
Texas,Iowa St.
Kent St.,Bowling Green
Kentucky,LSU
Massachusetts,Rhode Island
Michigan,Michigan St.
Auburn,Mississippi St.
N.C. A&T,Allen
Northwestern,Illinois
Notre Dame,Wake Forest
Ohio,Central Mich.
Penn,Princeton
Penn St.,Maryland
Dayton,Saint Joseph's
San Jose St.,San Diego St.
South Carolina,Alabama
Clemson,Syracuse
TCU,Texas Tech
Toledo,Eastern Mich.
Memphis,Tulsa
Arkansas,Vanderbilt
Villanova,Georgetown
Miami (OH),Western Mich.
A&M-Corpus Chris,Southeastern La.
American,Boston U.
Arizona,Stanford
Colgate,Army West Point
Oklahoma St.,Baylor
Boston College,Pittsburgh
Lehigh,Bucknell
UC Davis,Cal St. Fullerton
Arizona St.,California
Cincinnati,UCF
Xavier,DePaul
Evansville,Loyola Chicago
Fordham,La Salle
Wyoming,Fresno St.
Davidson,George Mason
George Washington,VCU
Omaha,IUPUI
Bradley,Indiana St.
Minnesota,Iowa
Lafayette,Holy Cross
Morehead St.,Murray St.
Florida St.,NC State
Navy,Loyola Maryland
Nevada,UNLV
Air Force,New Mexico
North Dakota St.,South Dakota St.
Oklahoma,West Virginia
Tennessee,Ole Miss
Oral Roberts,Western Ill.
Ohio St.,Rutgers
Seton Hall,Providence
Fort Wayne,South Dakota
UConn,South Fla.
UNI,Southern Ill.
St. Bonaventure,Saint Louis
Texas A&M,Missouri
Tulane,Houston
UC Irvine,UC Santa Barbara
Miami (FL),Virginia Tech
Binghamton,Albany (NY)
Jacksonville St.,Belmont
CSU Bakersfield,New Mexico St.
Campbell,Longwood
Central Ark.,Abilene Christian
Valparaiso,Cleveland St.
Duke,North Carolina
Delaware,Elon
FGCU,Lipscomb
FIU,Rice
Marist,Fairfield
Fairleigh Dickinson,Central Conn. St.
Fla. Atlantic,North Texas
Furman,Chattanooga
Gardner-Webb,Liberty
Loyola Marymount,Gonzaga
Northern Ky.,Green Bay
Hawaii,Cal Poly
Presbyterian,High Point
Northern Colo.,Idaho
Indiana,Purdue
Jacksonville,USC Upstate
Bryant,LIU Brooklyn
UC Riverside,Long Beach St.
UTEP,Louisiana Tech
UMass Lowell,Maine
VMI,Mercer
Middle Tenn.,Old Dominion
Wright St.,Milwaukee
Wichita St.,Missouri St.
Southern Utah,Montana
Northern Ariz.,Montana St.
North Florida,NJIT
Nebraska,Wisconsin
Vermont,New Hampshire
McNeese,New Orleans
North Dakota,Eastern Wash.
Col. of Charleston,Northeastern
Northwestern St.,Houston Baptist
UCLA,Oregon
Southern California,Oregon St.
Pepperdine,BYU
Portland St.,Idaho St.
Quinnipiac,Saint Peter's
Radford,Charleston So.
Robert Morris,Mt. St. Mary's
SFA,Incarnate Word
SIUE,Southeast Mo. St.
Saint Francis (PA),Wagner
Saint Mary's (CA),Portland
Lamar University,Sam Houston St.
Wofford,Samford
Pacific,San Diego
San Francisco,Santa Clara
Chicago St.,Seattle U
Sacred Heart,St. Francis Brooklyn
Stetson,Kennesaw St.
Temple,SMU
Tennessee Tech,Tennessee St.
ETSU,The Citadel
Towson,Hofstra
UAB,Charlotte
UMBC,Hartford
UMKC,Utah Valley
UNCW,James Madison
Eastern Ill.,UT Martin
Grand Canyon,UTRGV
UTSA,Southern Miss.
Colorado,Washington
Utah,Washington St.
Sacramento St.,Weber St.
Drexel,William & Mary
UNC Asheville,Winthrop
Ill.-Chicago,Youngstown St.
Penn,Columbia
Princeton,Cornell
Rhode Island,Dayton
Detroit Mercy,Oakland
Eastern Mich.,Akron
Brown,Harvard
Manhattan,Monmouth
Canisius,Niagara
Ball St.,Ohio
Yale,Dartmouth
McNeese,A&M-Corpus Christi
Alabama,Kentucky
Alabama St.,Alabama A&M
Army West Point,American
Arizona St.,Stanford
Ark.-Pine Bluff,Southern U.
UT Arlington,Arkansas St.
San Francisco,BYU
Baylor,TCU
Tennessee Tech,Belmont
Coppin St.,Bethune-Cookman
Boise St.,Air Force
Georgia Tech,Boston College
Boston U.,Loyola Maryland
Illinois St.,Bradley
Brown,Dartmouth
Bowling Green,Buffalo
Providence,Butler
CSU Bakersfield,UTRGV
CSUN,UC Santa Barbara
Cal St. Fullerton,Long Beach St.
Arizona,California
Presbyterian,Campbell
Central Ark.,Nicholls St.
Miami (OH),Central Mich.
Liberty,Charleston So.
Middle Tenn.,Charlotte
Duke,Clemson
Ill.-Chicago,Cleveland St.
Princeton,Columbia
DePaul,Creighton
ETSU,Mercer
South Fla.,East Carolina
Eastern Ky.,Morehead St.
Northern Colo.,Eastern Wash.
Southern Ill.,Evansville
FIU,North Texas
LIU Brooklyn,Fairleigh Dickinson
Fla. Atlantic,Rice
George Mason,Fordham
Fort Wayne,Omaha
Colorado St.,Fresno St.
Furman,Samford
Coastal Caro.,Ga. Southern
Winthrop,Gardner-Webb
Appalachian St.,Georgia St.
Wright St.,Green Bay
Hampton,Howard
Sacramento St.,Idaho St.
Indiana St.,Drake
Michigan St.,Iowa
Jackson St.,Prairie View
Jacksonville,NJIT
Jacksonville St.,Tennessee St.
James Madison,Delaware
West Virginia,Kansas St.
FGCU,Kennesaw St.
LSU,Arkansas
Houston Baptist,Lamar University
Texas St.,Little Rock
UTSA,Louisiana Tech
Marist,Siena
Georgetown,Marquette
Saint Joseph's,Massachusetts
Louisville,Miami (FL)
Northern Ky.,Milwaukee
Mississippi St.,South Carolina
Mississippi Val.,Alcorn
Northern Ariz.,Montana
Southern Utah,Montana St.
Morgan St.,Delaware St.
Murray St.,Austin Peay
N.C. A&T,Florida A&M
Wake Forest,NC State
Navy,Lafayette
Grand Canyon,New Mexico St.
Southeastern La.,New Orleans
Norfolk St.,UMES
North Dakota,Idaho
North Dakota St.,Denver
North Florida,USC Upstate
Northeastern,Hofstra
Abilene Christian,Northwestern St.
Notre Dame,Florida St.
Maryland,Ohio St.
Iowa St.,Oklahoma
Oklahoma St.,Texas
Ole Miss,Auburn
IUPUI,Oral Roberts
Southern California,Oregon
Illinois,Penn St.
San Diego,Pepperdine
Loyola Marymount,Portland
Portland St.,Weber St.
Rider,Quinnipiac
High Point,Radford
La Salle,Richmond
Robert Morris,Wagner
Rutgers,Minnesota
SIUE,UT Martin
Sacred Heart,Central Conn. St.
Saint Francis (PA),Mt. St. Mary's
Saint Louis,Duquesne
Saint Mary's (CA),Gonzaga
Sam Houston St.,Incarnate Word
Pacific,Santa Clara
St. John's (NY),Seton Hall
La.-Monroe,South Ala.
N.C. Central,South Carolina St.
South Dakota,South Dakota St.
Eastern Ill.,Southeast Mo. St.
George Washington,St. Bonaventure
Bryant,St. Francis Brooklyn
Stetson,Lipscomb
Pittsburgh,Syracuse
Tennessee,Georgia
Florida,Texas A&M
Grambling,Texas Southern
Texas Tech,Kansas
VMI,The Citadel
Toledo,Kent St.
Drexel,Towson
Louisiana,Troy
Tulsa,Houston
UAB,Old Dominion
Hawaii,UC Irvine
UC Davis,UC Riverside
UCF,UConn
UMKC,Seattle U
Longwood,UNC Asheville
Western Caro.,UNCG
Elon,UNCW
UNLV,San Jose St.
UTEP,Southern Miss.
Chicago St.,Utah Valley
VCU,Davidson
Missouri,Vanderbilt
Xavier,Villanova
Utah,Washington
Western Ky.,Marshall
Western Mich.,Northern Ill.
William & Mary,Col. of Charleston
Wofford,Chattanooga
Utah St.,Wyoming
Yale,Harvard
Valparaiso,Youngstown St.
SMU,Cincinnati
Penn,Cornell
Holy Cross,Lehigh
Indiana,Michigan
Loyola Chicago,Wichita St.
Stony Brook,Maine
Manhattan,Saint Peter's
Missouri St.,UNI
San Diego St.,Nevada
Binghamton,New Hampshire
Niagara,Iona
Memphis,Temple
UCLA,Oregon St.
UMBC,Vermont
Hartford,UMass Lowell
Virginia Tech,Virginia
Colorado,Washington St.
Wisconsin,Northwestern
Ark.-Pine Bluff,Alcorn
Texas Tech,Baylor
Bucknell,Colgate
Coastal Caro.,Georgia St.
Coppin St.,Delaware St.
DePaul,Villanova
Fairfield,Rider
N.C. Central,Florida A&M
VMI,Furman
Appalachian St.,Ga. Southern
Grambling,Prairie View
Howard,Morgan St.
Jackson St.,Texas Southern
UT Arlington,Little Rock
Mississippi Val.,Southern U.
Siena,Monmouth
Louisiana,South Ala.
N.C. A&T,South Carolina St.
Syracuse,Louisville
Texas St.,Arkansas St.
La.-Monroe,Troy
UMES,Bethune-Cookman
Kansas,West Virginia
Northern Ill.,Ball St.
Boston College,Notre Dame
Central Mich.,Buffalo
Clemson,Wake Forest
Saint Louis,Dayton
Western Ill.,Denver
Evansville,Drake
Auburn,Florida
Canisius,Iona
Kent St.,Miami (OH)
Kentucky,Tennessee
Ole Miss,LSU
Liberty,High Point
Saint Peter's,Marist
Georgia,Mississippi St.
New Mexico,Boise St.
Eastern Mich.,Ohio
Michigan St.,Ohio St.
Oklahoma,Texas
Nebraska,Penn St.
George Mason,Richmond
Purdue,Rutgers
VCU,Saint Joseph's
Akron,Toledo
UCF,Tulsa
Pittsburgh,Virginia Tech
Western Mich.,Bowling Green
Wyoming,Colorado St.
Incarnate Word,A&M-Corpus Chris
Colgate,Boston U.
UNI,Bradley
Loyola Maryland,Bucknell
Butler,St. John's (NY)
CSUN,Cal Poly
Charleston So.,Campbell
South Fla.,Cincinnati
Rhode Island,Fordham
Fresno St.,San Jose St.
Western Caro.,Furman
Davidson,George Washington
Holy Cross,Army West Point
Minnesota,Indiana
Loyola Chicago,Indiana St.
Kansas St.,Iowa St.
Lafayette,American
New Hampshire,Maine
Duquesne,Massachusetts
Miami (FL),Georgia Tech
Missouri,Alabama
Missouri St.,Illinois St.
NC State,North Carolina
Lehigh,Navy
Air Force,Nevada
Norfolk St.,South Carolina St.
Fort Wayne,North Dakota St.
Northwestern,Maryland
Providence,Xavier
Gardner-Webb,Radford
ETSU,Samford
Seton Hall,Creighton
South Carolina,Arkansas
South Dakota St.,IUPUI
St. Bonaventure,La Salle
St. Francis Brooklyn,LIU Brooklyn
Hartford,Stony Brook
TCU,Oklahoma St.
East Carolina,Temple
SMU,Tulane
Albany (NY),UMBC
UNC Asheville,Presbyterian
UNCG,Wofford
Utah St.,San Diego St.
VMI,Chattanooga
UMass Lowell,Vermont
Virginia,Duke
Southern Ill.,Wichita St.
Longwood,Winthrop
Washington,Arizona St.
Austin Peay,Eastern Ill.
BYU,San Diego
Belmont,Eastern Ky.
UC Riverside,Cal St. Fullerton
Nicholls St.,Central Ark.
Cleveland St.,Northern Ky.
Oregon St.,Colorado
Delaware,Drexel
Southern Miss.,FIU
Sacred Heart,Fairleigh Dickinson
Gonzaga,San Francisco
Hofstra,Col. of Charleston
Kennesaw St.,Jacksonville
Long Beach St.,UC Davis
Louisiana Tech,Fla. Atlantic
Siena,Manhattan
McNeese,Abilene Christian
UConn,Memphis
Western Ky.,Middle Tenn.
Montana,Sacramento St.
Montana St.,Portland St.
Wagner,Mt. St. Mary's
Murray St.,SIUE
NJIT,FGCU
Monmouth,Niagara
Idaho St.,North Dakota
Lipscomb,North Florida
Northeastern,UNCW
Northwestern St.,Southeastern La.
Omaha,Oral Roberts
Oregon,Utah
Santa Clara,Pepperdine
Portland,Pacific
Bryant,Robert Morris
SFA,Lamar University
Central Conn. St.,Saint Francis (PA)
Saint Mary's (CA),Loyola Marymount
Houston Baptist,Sam Houston St.
Seattle U,Grand Canyon
USC Upstate,Stetson
Tennessee St.,Morehead St.
Vanderbilt,Texas A&M
Towson,Elon
Marshall,UAB
UC Santa Barbara,Hawaii
North Texas,UTEP
Rice,UTSA
Utah Valley,CSU Bakersfield
Washington St.,Arizona
Weber St.,Northern Colo.
James Madison,William & Mary
Michigan,Wisconsin
Youngstown St.,Wright St.
Brown,Penn
Stanford,California
Rider,Canisius
Dartmouth,Cornell
Detroit Mercy,Ill.-Chicago
Harvard,Columbia
Eastern Wash.,Idaho
Akron,Kent St.
Arkansas St.,Little Rock
Marist,Iona
Oakland,Valparaiso
Quinnipiac,Fairfield
Richmond,VCU
Yale,Princeton
A&M-Corpus Christi,Lamar University
San Jose St.,Air Force
Southern U.,Alabama A&M
Alcorn,Alabama St.
Washington,Arizona
Baylor,Kansas
Belmont,Morehead St.
Brown,Princeton
Buffalo,Miami (OH)
Cal St. Fullerton,UC Davis
Campbell,UNC Asheville
New Orleans,Central Ark.
Central Mich.,Ball St.
Charleston So.,High Point
Old Dominion,Charlotte
Cleveland St.,Wright St.
Dartmouth,Columbia
Duke,Wake Forest
Chattanooga,ETSU
Western Mich.,Eastern Mich.
Drexel,Elon
Bradley,Evansville
USC Upstate,FGCU
Louisiana Tech,FIU
Fairleigh Dickinson,Mt. St. Mary's
Southern Miss.,Fla. Atlantic
Mississippi St.,Florida
Pittsburgh,Florida St.
Fordham,Saint Louis
Furman,UNCG
Presbyterian,Gardner-Webb
George Mason,Rhode Island
Georgia St.,UT Arlington
Gonzaga,Pacific
Milwaukee,Green Bay
Bethune-Cookman,Hampton
Harvard,Cornell
Cal Poly,Hawaii
Hofstra,UNCW
Houston,SMU
Houston Baptist,Randall
Howard,N.C. A&T
Idaho St.,Northern Colo.
Iowa,Illinois
Jackson St.,Grambling
Lipscomb,Jacksonville
Jacksonville St.,Tennessee Tech
Texas,Kansas St.
Georgia,Kentucky
LIU Brooklyn,Sacred Heart
Alabama,LSU
La.-Monroe,Louisiana
Marquette,Xavier
Massachusetts,Davidson
Miami (FL),Clemson
Marshall,Middle Tenn.
Prairie View,Mississippi Val.
Tennessee,Missouri
Drake,Missouri St.
Montana,Portland St.
Montana St.,Sacramento St.
Morgan St.,Savannah St.
Murray St.,Eastern Ill.
NC State,Notre Dame
Navy,Army West Point
Nevada,Utah St.
New Hampshire,Hartford
Fresno St.,New Mexico
UTRGV,New Mexico St.
Siena,Niagara
Nicholls St.,Northwestern St.
