Winner,Loser
North Carolina,Georgia Tech
Oregon,Washington St.
Temple,Penn
Indiana,Penn St.
Presbyterian,Charleston So.
Campbell,Radford
Rhode Island,George Washington
Saint Joseph's,St. Bonaventure
Duquesne,Saint Louis
Nevada,San Diego St.
Seton Hall,South Fla.
UNI,Southern Ill.
Rutgers,St. John's (NY)
LSU,Texas A&M
UCF,Rice
UMBC,Stony Brook
Georgia St.,UNCW
High Point,VMI
Vanderbilt,Auburn
Oregon St.,Washington
West Virginia,TCU
Missouri St.,Wichita St.
Northeastern,William & Mary
Youngstown St.,Wright St.
Charlotte,Xavier
Arizona St.,Southern California
Jacksonville St.,Austin Peay
Gonzaga,BYU
Morehead St.,Belmont
Cal Poly,Hawaii
Utah,California
Florida St.,Clemson
Col. of Charleston,The Citadel
Western Caro.,Davidson
ETSU,Jacksonville
Eastern Ky.,Tennessee St.
Elon,Chattanooga
Monmouth,Fairleigh Dickinson
Little Rock,Fla. Atlantic
Appalachian St.,Ga. Southern
Idaho,Texas St.
Lipscomb,Kennesaw St.
Louisiana,FIU
Fairfield,Marist
Central Ark.,McNeese
Montana,Idaho St.
Tennessee Tech,Murray St.
New Hampshire,Hartford
Nicholls St.,A&M-Corpus Christi
Sacramento St.,North Dakota
USC Upstate,North Florida
North Texas,Middle Tenn.
Northern Ariz.,Northern Colo.
Northern Ky.,Mercer
Oakland,IUPUI
Ole Miss,Tennessee
South Dakota,Omaha
Oral Roberts,Lamar University
Loyola Marymount,Pepperdine
Portland,San Francisco
Southern Utah,Portland St.
Michigan,Purdue
Quinnipiac,Central Conn. St.
Saint Francis (PA),Robert Morris
SIUE,Southeast Mo. St.
Sacred Heart,Bryant
Saint Mary's (CA),San Diego
Southeastern La.,Sam Houston St.
San Jose St.,Louisiana Tech
Seattle U,UTSA
St. Francis Brooklyn,LIU Brooklyn
Colorado,Stanford
Troy,Arkansas St.
UC Davis,Cal St. Fullerton
Pacific,UC Riverside
UC Santa Barbara,CSUN
Arizona,UCLA
UNCG,Samford
Eastern Ill.,UT Martin
Utah St.,UT Arlington
Richmond,VCU
Virginia Tech,Virginia
Mt. St. Mary's,Wagner
Montana St.,Weber St.
Fort Wayne,Western Ill.
South Ala.,Western Ky.
Wofford,Furman
UNLV,Wyoming
Rider,Canisius
Manhattan,Loyola Maryland
Milwaukee,Green Bay
Siena,Niagara
Iona,Saint Peter's
FGCU,Stetson
Akron,Buffalo
Texas Southern,Alabama A&M
Alcorn,Southern U.
Appalachian St.,Davidson
Arizona,Southern California
Arizona St.,UCLA
Grambling,Ark.-Pine Bluff
Army West Point,American
Auburn,Ole Miss
Tennessee Tech,Austin Peay
TCU,Baylor
Nevada,Boise St.
Virginia,Boston College
Toledo,Bowling Green
Yale,Brown
Bryant,LIU Brooklyn
Holy Cross,Bucknell
Butler,Temple
Cal Poly,CSUN
Central Mich.,Western Mich.
George Washington,Charlotte
Coastal Caro.,Campbell
N.C. Central,Coppin St.
Columbia,Cornell
Harvard,Dartmouth
Dayton,Duquesne
Pittsburgh,DePaul
Bethune-Cookman,Delaware St.
Loyola Chicago,Detroit Mercy
Drexel,Georgia St.
Eastern Ky.,Belmont
Eastern Mich.,Northern Ill.
The Citadel,Elon
Illinois St.,Evansville
Quinnipiac,Fairleigh Dickinson
Arkansas St.,Fla. Atlantic
Fordham,Rhode Island
Fort Wayne,IUPUI
Fresno St.,Colorado St.
Western Caro.,Ga. Southern
Georgetown,Louisville
Hofstra,UNCW
Houston,UAB
Houston Baptist,Ecclesia
Idaho,UTSA
Indiana St.,UNI
Jackson St.,Mississippi Val.
James Madison,Old Dominion
Kansas,Oklahoma
Iowa St.,Kansas St.
Kent St.,Ohio
Kentucky,LSU
La.-Monroe,Troy
Central Ark.,Lamar University
Liberty,Charleston So.
Long Beach St.,UC Irvine
Longwood,Presbyterian
Utah St.,Louisiana Tech
Memphis,Marshall
Duke,Maryland
Oral Roberts,McNeese
Lipscomb,Mercer
Miami (OH),Ball St.
Mississippi St.,Florida
Montana St.,Idaho St.
Jacksonville St.,Murray St.
N.C. A&T,Morgan St.
NJIT,UTRGV
Navy,Colgate
Nebraska,Northwestern
Binghamton,New Hampshire
New Orleans,Champion Chris.
Norfolk St.,Hampton
NC State,North Carolina
Northern Ariz.,North Dakota
ETSU,North Florida
North Texas,Little Rock
Northern Ky.,Kennesaw St.
Northwestern St.,SFA
South Fla.,Notre Dame
Oregon,Washington
Pacific,Cal St. Fullerton
Penn St.,Ohio St.
Portland,BYU
Prairie View,Alabama St.
Marquette,Providence
Tulane,Rice
Robert Morris,Mt. St. Mary's
SIUE,UT Martin
Sacramento St.,Northern Colo.
Sacred Heart,Monmouth
St. Bonaventure,Saint Louis
Saint Mary's (CA),Pepperdine
Nicholls St.,Sam Houston St.
San Diego St.,New Mexico
Gonzaga,San Francisco
San Jose St.,UT Arlington
San Diego,Santa Clara
South Carolina St.,Savannah St.
Seattle U,Texas St.
South Carolina,Arkansas
South Dakota St.,North Dakota St.
Eastern Ill.,Southeast Mo. St.
Southeastern La.,A&M-Corpus Christi
Southern Utah,Eastern Wash.
Central Conn. St.,St. Francis Brooklyn
Stony Brook,Maine
Tennessee,Alabama
Morehead St.,Tennessee St.
Texas,Texas Tech
Texas A&M,Georgia
Tulsa,Southern Miss.
UC Davis,UC Riverside
UC Santa Barbara,Hawaii
UCF,SMU
Boston U.,UMBC
Florida A&M,UMES
UMKC,Omaha
UNC Asheville,High Point
USC Upstate,Jacksonville
East Carolina,UTEP
Chicago St.,Utah Valley
VCU,La Salle
VMI,Gardner-Webb
Missouri,Vanderbilt
Albany (NY),Vermont
Villanova,Syracuse
Saint Francis (PA),Wagner
Georgia Tech,Wake Forest
Oregon St.,Washington St.
Montana,Weber St.
Oklahoma St.,West Virginia
Oakland,Western Ill.
Middle Tenn.,Western Ky.
Wichita St.,Bradley
William & Mary,Towson
Radford,Winthrop
Wisconsin,Minnesota
Wofford,Col. of Charleston
Wright St.,Ill.-Chicago
Wyoming,Air Force
Saint Joseph's,Xavier
Youngstown St.,Cleveland St.
Colorado,California
Southern Ill.,Creighton
Missouri St.,Drake
South Ala.,FIU
Saint Peter's,Fairfield
Northeastern,George Mason
Illinois,Michigan
Lehigh,Lafayette
Loyola Maryland,Iona
Rider,Manhattan
Marist,Siena
Massachusetts,Richmond
Miami (FL),Florida St.
Indiana,Michigan St.
Canisius,Niagara
Princeton,TCNJ
Purdue,Iowa
St. John's (NY),Seton Hall
Utah,Stanford
UConn,Rutgers
UNCG,Chattanooga
Clemson,Virginia Tech
Texas Southern,Alabama St.
Jackson St.,Ark.-Pine Bluff
N.C. A&T,Coppin St.
Florida A&M,Delaware St.
Drexel,Delaware
USC Upstate,ETSU
Grambling,Mississippi Val.
West Virginia,Kansas
N.C. Central,Morgan St.
Louisville,Pittsburgh
Eastern Wash.,Portland St.
Prairie View,Alabama A&M
Marquette,South Fla.
Bethune-Cookman,UMES
UNCW,James Madison
Utah Valley,Peru St.
Bradley,Illinois St.
Evansville,UNI
Clemson,Georgia Tech
Wichita St.,Indiana St.
Liberty,Campbell
Virginia,NC State
Minnesota,Nebraska
Boston College,North Carolina
Ole Miss,Kentucky
Albany (NY),Stony Brook
UNLV,Nevada
UTRGV,Okla. Panhandle
Tennessee,Vanderbilt
Ohio St.,Wisconsin
Bowling Green,Akron
Col. of Charleston,Appalachian St.
Holy Cross,Army West Point
Georgia,Auburn
Ball St.,Toledo
Baylor,Oklahoma
Binghamton,UMBC
American,Bucknell
UC Irvine,Cal Poly
Buffalo,Central Mich.
Cincinnati,Rutgers
Winthrop,Coastal Caro.
Colorado St.,Boise St.
Creighton,Missouri St.
Southern Ill.,Drake
East Carolina,Memphis
Fordham,Saint Joseph's
Air Force,Fresno St.
Charleston So.,Gardner-Webb
Northeastern,Georgia St.
South Carolina St.,Hampton
Hartford,Vermont
Rice,Houston
Oklahoma St.,Iowa St.
Northern Ill.,Kent St.
Lafayette,Colgate
Navy,Lehigh
High Point,Longwood
Marshall,SMU
Florida St.,Maryland
La Salle,Massachusetts
McNeese,SFA
Miami (OH),Western Mich.
Michigan,Northwestern
Loyola Chicago,Milwaukee
LSU,Missouri
NJIT,Fisher
Maine,New Hampshire
Purdue,Indiana
Georgetown,Seton Hall
Florida,South Carolina
St. John's (NY),DePaul
Stanford,Oregon
Temple,Richmond
Kansas St.,Texas
Mississippi St.,Texas A&M
Old Dominion,Towson
Tulane,UCF
UCLA,Southern California
Presbyterian,UNC Asheville
UAB,UTEP
Rhode Island,VCU
Radford,VMI
Notre Dame,Villanova
Virginia Tech,Miami (FL)
Wake Forest,Duke
Delaware,William & Mary
Wright St.,Detroit Mercy
Wyoming,New Mexico
Xavier,Dayton
Youngstown St.,Valparaiso
Washington St.,Arizona St.
Alabama,Arkansas
Arkansas St.,South Ala.
Pepperdine,BYU
Belmont,Morehead St.
Saint Louis,Butler
Cal St. Fullerton,CSUN
California,Oregon St.
Monmouth,Central Conn. St.
Davidson,Samford
UTSA,Denver
UT Martin,Eastern Ky.
UNCG,Elon
FIU,Middle Tenn.
Fairleigh Dickinson,Bryant
Fla. Atlantic,La.-Monroe
Omaha,Fort Wayne
Furman,Ga. Southern
George Mason,Drexel
Loyola Marymount,Gonzaga
James Madison,Hofstra
Idaho,Utah St.
Ill.-Chicago,Green Bay
LIU Brooklyn,Saint Francis (PA)
Louisiana,North Texas
Canisius,Loyola Maryland
Saint Peter's,Marist
Michigan St.,Illinois
Eastern Wash.,Montana St.
Niagara,Iona
Oral Roberts,Nicholls St.
North Dakota,Weber St.
North Florida,FGCU
Northern Colo.,Idaho St.
ETSU,Northern Ky.
Lamar University,Northwestern St.
Iowa,Penn St.
Santa Clara,Portland
Portland St.,Montana
Providence,UConn
Mt. St. Mary's,Quinnipiac
Southern Utah,Sacramento St.
Wagner,Sacred Heart
San Francisco,Saint Mary's (CA)
Seattle U,San Jose St.
South Dakota St.,South Dakota
Central Ark.,Southeastern La.
St. Francis Brooklyn,Robert Morris
Jacksonville,Stetson
Tennessee St.,Tennessee Tech
Texas St.,New Mexico St.
UC Riverside,Hawaii
Long Beach St.,UC Santa Barbara
North Dakota St.,UMKC
USC Upstate,Lipscomb
Washington,Arizona
Western Ky.,Troy
The Citadel,Wofford
Dartmouth,Brown
Siena,Manhattan
Mercer,Kennesaw St.
Valparaiso,Milwaukee
Penn,Columbia
Princeton,Cornell
Fairfield,Rider
Harvard,Yale
Detroit Mercy,Youngstown St.
Akron,Ohio
Alabama A&M,Mississippi Val.
Alabama St.,Ark.-Pine Bluff
Alcorn,Jackson St.
Appalachian St.,Western Caro.
Washington St.,Arizona
Washington,Arizona St.
Arkansas,Tennessee
BYU,Santa Clara
Iowa St.,Baylor
Belmont,Tennessee Tech
Albany (NY),Binghamton
Bowling Green,Ball St.
Harvard,Brown
Monmouth,Bryant
Butler,Rhode Island
CSU Bakersfield,Utah Valley
California,Oregon
Campbell,UNC Asheville
Canisius,Iona
Boston College,Clemson
Coastal Caro.,Radford
Colgate,Holy Cross
Coppin St.,Norfolk St.
Penn,Cornell
Creighton,Bradley
Delaware St.,N.C. Central
Texas St.,Denver
Northeastern,Drexel
Florida St.,Duke
St. Bonaventure,Duquesne
ETSU,Lipscomb
Rice,East Carolina
Southeast Mo. St.,Eastern Ky.
Kent St.,Eastern Mich.
Elon,Samford
Missouri St.,Evansville
Jacksonville,FGCU
FIU,La.-Monroe
Fairleigh Dickinson,Central Conn. St.
Fla. Atlantic,Middle Tenn.
Bethune-Cookman,Florida A&M
Furman,The Citadel
Ga. Southern,Chattanooga
James Madison,George Mason
Georgia St.,Old Dominion
San Diego,Gonzaga
Southern U.,Grambling
Loyola Chicago,Green Bay
Morgan St.,Hampton
Hartford,Boston U.
Cal St. Fullerton,Hawaii
SMU,Houston
Howard,Savannah St.
Ill.-Chicago,Cleveland St.
Indiana,Michigan
Drake,Indiana St.
Jacksonville St.,Morehead St.
Kansas,Oklahoma St.
Oklahoma,Kansas St.
LIU Brooklyn,Robert Morris
George Washington,La Salle
American,Lafayette
Winthrop,Liberty
Little Rock,South Ala.
Long Beach St.,Cal Poly
Gardner-Webb,Longwood
Troy,Louisiana
Louisiana Tech,UT Arlington
Charlotte,Massachusetts
Central Mich.,Miami (OH)
Mississippi St.,LSU
Missouri,Auburn
Eastern Wash.,Montana
Murray St.,Austin Peay
NC State,Miami (FL)
Houston Baptist,NJIT
Bucknell,Navy
Nebraska,Ohio St.
New Hampshire,Stony Brook
New Mexico,Nevada
Niagara,Loyola Maryland
Central Ark.,Nicholls St.
North Carolina,Virginia Tech
North Dakota,Idaho St.
North Dakota St.,South Dakota
North Florida,Stetson
Arkansas St.,North Texas
Northern Colo.,Weber St.
USC Upstate,Northern Ky.
DePaul,Notre Dame
Florida,Ole Miss
Omaha,Oakland
Pacific,UC Davis
Pittsburgh,Syracuse
Saint Mary's (CA),Portland
Portland St.,Montana St.
Texas Southern,Prairie View
High Point,Presbyterian
Princeton,Columbia
Northwestern,Purdue
Wagner,Quinnipiac
Lamar University,SFA
SIUE,Eastern Ill.
Mt. St. Mary's,Sacred Heart
Saint Louis,Dayton
A&M-Corpus Christi,Sam Houston St.
Air Force,San Diego St.
Pepperdine,San Francisco
Idaho,San Jose St.
Seattle U,Utah St.
Seton Hall,Cincinnati
South Carolina,Georgia
South Dakota St.,UMKC
Oral Roberts,Southeastern La.
Illinois St.,Southern Ill.
UAB,Southern Miss.
Southern Utah,Northern Ariz.
St. Francis Brooklyn,Saint Francis (PA)
Georgetown,St. John's (NY)
Saint Joseph's,Temple
Texas,TCU
Texas A&M,Kentucky
Northern Ill.,Toledo
Memphis,Tulsa
UC Riverside,CSUN
UC Irvine,UC Santa Barbara
Marshall,UCF
UMBC,Maine
UMES,N.C. A&T
Col. of Charleston,UNCG
Delaware,UNCW
Boise St.,UNLV
UTEP,Tulane
UTRGV,Chicago St.
UTSA,New Mexico St.
Utah,Colorado
VCU,Fordham
Vanderbilt,Alabama
Maryland,Wake Forest
Texas Tech,West Virginia
IUPUI,Western Ill.
Western Mich.,Buffalo
UNI,Wichita St.
William & Mary,Hofstra
Wofford,Davidson
Colorado St.,Wyoming
Richmond,Xavier
Dartmouth,Yale
Army West Point,Lehigh
Georgia Tech,Virginia
Illinois,Wisconsin
Minnesota,Iowa
Manhattan,Saint Peter's
Marist,Rider
Louisville,Marquette
McNeese,Northwestern St.
UConn,South Fla.
Stanford,Oregon St.
Villanova,Providence
Alabama St.,Mississippi Val.
Alcorn,Grambling
Alabama A&M,Ark.-Pine Bluff
Coppin St.,Hampton
Delaware St.,N.C. A&T
Old Dominion,George Mason
Howard,South Carolina St.
Iowa St.,Oklahoma
Southern U.,Jackson St.
Morgan St.,Norfolk St.
Syracuse,Notre Dame
Sacramento St.,Northern Ariz.
Loyola Marymount,San Diego
Pittsburgh,Seton Hall
Siena,Fairfield
West Virginia,Texas
UMES,N.C. Central
Towson,UNCW
Wright St.,Loyola Chicago
Arkansas,Florida
Miami (FL),Boston College
Akron,Central Mich.
Eastern Ky.,Crowley's Ridge
Bradley,Evansville
Georgia Tech,Florida St.
Valparaiso,Ill.-Chicago
Texas Tech,Kansas St.
Liberty,Radford
Boston U.,Maine
Michigan,Ohio St.
UNI,Missouri St.
North Carolina,Wake Forest
Penn St.,Purdue
Kentucky,South Carolina
DePaul,Villanova
Southern Ill.,Wichita St.
Cleveland St.,Youngstown St.
New Mexico,Air Force
Auburn,Alabama
Ball St.,Ohio
Oklahoma St.,Baylor
Binghamton,Hartford
Northern Ill.,Bowling Green
Butler,St. Bonaventure
Campbell,High Point
Coastal Caro.,Charleston So.
Nevada,Colorado St.
Dayton,Saint Joseph's
Towson,Delaware
Drake,Illinois St.
Duquesne,George Washington
Eastern Mich.,Buffalo
Presbyterian,Gardner-Webb
Tennessee,Georgia
Hofstra,Northeastern
Houston Baptist,UMKC
Indiana St.,Creighton
TCU,Kansas
Longwood,VMI
Rutgers,Louisville
Tulane,Marshall
Massachusetts,Rhode Island
SMU,Memphis
Toledo,Miami (OH)
Michigan St.,Minnesota
Ole Miss,Mississippi St.
Colgate,NJIT
Vermont,New Hampshire
Providence,Cincinnati
Robert Morris,Saint Francis (PA)
Fordham,Saint Louis
San Diego St.,Boise St.
South Fla.,Marquette
St. John's (NY),UConn
Arizona,Stanford
Temple,Charlotte
Tulsa,UAB
UCF,Southern Miss.
UMBC,Albany (NY)
UNCW,Georgia St.
Fresno St.,UNLV
UTEP,Rice
New Orleans,UTRGV
Oregon St.,Utah
LSU,Vanderbilt
Wagner,Mt. St. Mary's
Western Mich.,Kent St.
James Madison,William & Mary
UNC Asheville,Winthrop
Wisconsin,Iowa
CSU Bakersfield,Wyoming
A&M-Corpus Christi,Lamar University
Arizona St.,California
Austin Peay,Tennessee St.
San Diego,BYU
Cal Poly,Pacific
Chattanooga,The Citadel
Virginia,Clemson
Samford,Col. of Charleston
Davidson,Western Caro.
Drexel,Old Dominion
FGCU,ETSU
Wofford,Elon
Fairfield,Saint Peter's
Sacred Heart,Fairleigh Dickinson
FIU,Fla. Atlantic
Ga. Southern,Appalachian St.
Gonzaga,Pepperdine
Savannah St.,Hampton
New Mexico St.,Idaho
Illinois,Indiana
Central Conn. St.,LIU Brooklyn
La.-Monroe,Little Rock
Manhattan,Canisius
Iona,Marist
Sam Houston St.,McNeese
Mercer,Jacksonville
Middle Tenn.,Arkansas St.
Milwaukee,Detroit Mercy
Murray St.,Belmont
Duke,NC State
Rider,Niagara
Montana St.,North Dakota
Oakland,North Dakota St.
Kennesaw St.,North Florida
North Texas,Western Ky.
Montana,Northern Colo.
Northwestern St.,Oral Roberts
Oregon,Colorado
Portland,Loyola Marymount
Northern Ariz.,Portland St.
Quinnipiac,Monmouth
SFA,Central Ark.
Southeast Mo. St.,SIUE
Sacramento St.,Eastern Wash.
Santa Clara,Saint Mary's (CA)
Denver,Seattle U
Fort Wayne,South Dakota St.
Southern California,Washington St.
Idaho St.,Southern Utah
Bryant,St. Francis Brooklyn
Stetson,USC Upstate
Texas A&M,Missouri
UT Arlington,Texas St.
South Ala.,Troy
CSUN,UC Irvine
UC Santa Barbara,UC Davis
UCLA,Washington
Furman,UNCG
UT Martin,Eastern Ill.
Louisiana Tech,UTSA
Virginia Tech,Maryland
Western Ill.,Omaha
Green Bay,Wright St.
Youngstown St.,Loyola Chicago
Princeton,Brown
Cornell,Harvard
Columbia,Dartmouth
Hawaii,Long Beach St.
Lipscomb,Northern Ky.
San Jose St.,Utah St.
Loyola Maryland,Siena
VMI,UNC Asheville
Penn,Yale
Nevada,Air Force
Alabama St.,Alabama A&M
Mississippi Val.,Alcorn
Davidson,Appalachian St.
Ark.-Pine Bluff,Southern U.
Army West Point,Bucknell
Kentucky,Auburn
Austin Peay,Belmont
BYU,San Francisco
Baylor,Texas Tech
Binghamton,Boston U.
Ohio,Bowling Green
Penn,Brown
Buffalo,Northern Ill.
George Washington,Butler
CSU Bakersfield,Cal St. San Marcos
Cal Poly,UC Davis
Charleston So.,Campbell
Kent St.,Central Mich.
Chattanooga,Col. of Charleston
Cleveland St.,Valparaiso
High Point,Coastal Caro.
American,Colgate
Coppin St.,Morgan St.
Creighton,Illinois St.
Dayton,Temple
Marquette,DePaul
Norfolk St.,Delaware St.
Green Bay,Detroit Mercy
Stetson,ETSU
UCF,East Carolina
Morehead St.,Eastern Ky.
Toledo,Eastern Mich.
Furman,Elon
South Ala.,Fla. Atlantic
N.C. Central,Florida A&M
La Salle,Fordham
Fort Wayne,North Dakota St.
San Diego St.,Fresno St.
Ga. Southern,Western Caro.
George Mason,Delaware
Rutgers,Georgetown
Georgia St.,Towson
Gonzaga,Loyola Marymount
UNCW,Hofstra
Houston,Tulane
New Orleans,Houston Baptist
Howard,UMES
Denver,Idaho
Indiana St.,Southern Ill.
Iowa,Northwestern
Jackson St.,Texas Southern
Kennesaw St.,Jacksonville
Tennessee Tech,Jacksonville St.
Oklahoma,Kansas
Kansas St.,Iowa St.
Alabama,LSU
Navy,Lafayette
Holy Cross,Lehigh
Gardner-Webb,Liberty
CSUN,Long Beach St.
Winthrop,Longwood
Maine,Albany (NY)
UAB,Marshall
Massachusetts,Saint Joseph's
A&M-Corpus Christi,McNeese
Southern Miss.,Memphis
Mercer,North Florida
Miami (OH),Akron
Purdue,Michigan St.
Middle Tenn.,Troy
Florida,Mississippi St.
Missouri,Ole Miss
Saint Francis (PA),Mt. St. Mary's
Murray St.,Tennessee St.
N.C. A&T,Bethune-Cookman
Chicago St.,NJIT
Miami (FL),North Carolina
Montana,North Dakota
North Texas,FIU
Northern Ariz.,Eastern Wash.
Montana St.,Northern Colo.
Northwestern St.,Central Ark.
Notre Dame,Louisville
Old Dominion,Northeastern
IUPUI,Omaha
Nebraska,Penn St.
Cincinnati,Pittsburgh
Portland,Pepperdine
Sacramento St.,Portland St.
Grambling,Prairie View
Princeton,Yale
Radford,Presbyterian
Rhode Island,St. Bonaventure
Rice,SMU
Iona,Rider
SFA,Oral Roberts
UT Martin,SIUE
Richmond,Saint Louis
San Diego,Saint Mary's (CA)
Sam Houston St.,Lamar University
Samford,The Citadel
Savannah St.,South Carolina St.
New Mexico St.,Seattle U
Oakland,South Dakota St.
Southeast Mo. St.,Eastern Ill.
Nicholls St.,Southeastern La.
Weber St.,Southern Utah
Arizona St.,Stanford
Texas,Oklahoma St.
Georgia,Texas A&M
Louisiana Tech,Texas St.
UC Riverside,Cal St. Fullerton
UC Santa Barbara,Pacific
UCLA,Washington St.
UMBC,Vermont
UMKC,South Dakota
Wofford,UNCG
UNLV,New Mexico
FGCU,USC Upstate
UTEP,Tulsa
Utah Valley,UTRGV
UT Arlington,UTSA
Oregon,Utah
Charlotte,VCU
Vanderbilt,Arkansas
Villanova,South Fla.
Virginia Tech,Georgia Tech
Robert Morris,Wagner
Wake Forest,Florida St.
TCU,West Virginia
Western Ky.,Arkansas St.
Ball St.,Western Mich.
Wichita St.,Missouri St.
Wisconsin,Michigan
Milwaukee,Wright St.
Boise St.,Wyoming
Duquesne,Xavier
Boston College,Duke
Bradley,UNI
Arizona,California
Oregon St.,Colorado
Columbia,Harvard
Cornell,Dartmouth
Drexel,James Madison
Evansville,Drake
Fairleigh Dickinson,Monmouth
Hartford,Stony Brook
Hawaii,UC Irvine
Minnesota,Illinois
Ohio St.,Indiana
Louisiana,La.-Monroe
Marist,Loyola Maryland
Maryland,Virginia
Clemson,NC State
Niagara,Canisius
Seton Hall,UConn
Saint Peter's,Siena
South Carolina,Tennessee
LIU Brooklyn,St. Francis Brooklyn
Syracuse,St. John's (NY)
Southern California,Washington
Youngstown St.,Ill.-Chicago
Appalachian St.,Furman
Ark.-Pine Bluff,Alcorn
N.C. Central,Bethune-Cookman
Chattanooga,Samford
Delaware,Old Dominion
Hampton,Delaware St.
N.C. A&T,Florida A&M
Georgetown,Marquette
Howard,Morgan St.
Kansas,Kansas St.
Mississippi Val.,Southern U.
Oklahoma,TCU
Jackson St.,Prairie View
Grambling,Texas Southern
Norfolk St.,UMES
Utah Valley,Northern N.M.
Weber St.,Idaho St.
William & Mary,Northeastern
Western Caro.,Wofford
Stony Brook,Binghamton
UTSA,CSU Bakersfield
Detroit Mercy,Cleveland St.
Florida,Kentucky
Georgia,Alabama
Missouri St.,Indiana St.
James Madison,Towson
Fairfield,Manhattan
Michigan St.,Michigan
Milwaukee,Loyola Chicago
Holy Cross,Navy
Rutgers,Seton Hall
Vermont,Boston U.
Cincinnati,Villanova
Virginia,Virginia Tech
Wright St.,Valparaiso
Eastern Mich.,Akron
Utah,Arizona St.
Lafayette,Army West Point
Auburn,Arkansas
Northern Ill.,Ball St.
Baylor,West Virginia
Illinois St.,Bradley
Buffalo,Toledo
Butler,Charlotte
Central Mich.,Ohio
Presbyterian,Coastal Caro.
Bucknell,Colgate
Colorado St.,San Diego St.
UNI,Creighton
Rhode Island,Dayton
Northeastern,Delaware
East Carolina,UAB
Southern Ill.,Evansville
Xavier,Fordham
Fresno St.,New Mexico
UNC Asheville,Gardner-Webb
Maine,Hartford
Georgia St.,Hofstra
Illinois,Purdue
St. Bonaventure,La Salle
Lehigh,American
Campbell,Liberty
Long Beach St.,Cal St. Fullerton
Longwood,High Point
Marshall,Rice
Florida St.,Miami (FL)
Kent St.,Miami (OH)
Mississippi St.,Missouri
Indiana,Nebraska
New Hampshire,UMBC
Duke,North Carolina
Notre Dame,DePaul
Texas Tech,Oklahoma St.
Washington,Oregon
South Fla.,Providence
Saint Joseph's,Richmond
Texas,Iowa St.
Texas A&M,Ole Miss
Southern Miss.,Tulane
UC Irvine,UC Riverside
Memphis,UCF
UConn,Syracuse
Air Force,UNLV
Houston,UTEP
VMI,Radford
Vanderbilt,Tennessee
Boston College,Wake Forest
Washington St.,Oregon St.
Bowling Green,Western Mich.
Wichita St.,Drake
William & Mary,UNCW
Winthrop,Charleston So.
Wyoming,Nevada
Central Ark.,A&M-Corpus Christi
Eastern Ill.,Austin Peay
Mt. St. Mary's,Bryant
UTRGV,CSU Bakersfield
California,UCLA
Wagner,Central Conn. St.
Chattanooga,Furman
Colorado,Arizona
Col. of Charleston,Davidson
Utah St.,Denver
ETSU,Kennesaw St.
Eastern Ky.,Tennessee Tech
Elon,Appalachian St.
Troy,FIU
Fla. Atlantic,Western Ky.
Florida A&M,Savannah St.
UMKC,Fort Wayne
The Citadel,Ga. Southern
Drexel,George Mason
Georgia Tech,Clemson
UC Davis,Hawaii
Idaho,UT Arlington
Morehead St.,Jacksonville St.
Monmouth,LIU Brooklyn
Arkansas St.,Little Rock
South Ala.,Louisiana
Loyola Maryland,Canisius
USC Upstate,Mercer
Idaho St.,Montana St.
SIUE,Murray St.
North Dakota,Sacramento St.
La.-Monroe,North Texas
Northern Colo.,Northern Ariz.
Northern Ky.,FGCU
Ohio St.,Northwestern
Southeastern La.,Northwestern St.
South Dakota,Oakland
Pacific,CSUN
Penn St.,Iowa
Pepperdine,Loyola Marymount
San Francisco,Portland
Portland St.,Southern Utah
Quinnipiac,Robert Morris
Rider,Saint Peter's
Nicholls St.,SFA
Sacred Heart,Saint Francis (PA)
Saint Mary's (CA),Gonzaga
Oral Roberts,Sam Houston St.
San Jose St.,New Mexico St.
Santa Clara,San Diego
Seattle U,Louisiana Tech
Fairfield,Siena
South Carolina,LSU
South Dakota St.,IUPUI
Fairleigh Dickinson,St. Francis Brooklyn
Louisville,St. John's (NY)
Stanford,Southern California
Lipscomb,Stetson
Temple,Duquesne
Tennessee St.,Belmont
UNCG,Western Caro.
VCU,Massachusetts
Weber St.,Montana
North Dakota St.,Western Ill.
Minnesota,Wisconsin
Samford,Wofford
Brown,Columbia
Cincinnati,Georgetown
Cleveland St.,Green Bay
Manhattan,Iona
Marist,Niagara
Jacksonville,North Florida
Harvard,Penn
Dartmouth,Princeton
Stony Brook,Vermont
Yale,Cornell
Youngstown St.,Milwaukee
Oral Roberts,A&M-Corpus Christi
Akron,Bowling Green
Southern U.,Alabama St.
Alcorn,Alabama A&M
Colorado,Arizona St.
Texas Southern,Ark.-Pine Bluff
Navy,Army West Point
Auburn,Florida
SIUE,Austin Peay
Kansas St.,Baylor
Binghamton,Maine
Florida St.,Boston College
Brown,Cornell
Wagner,Bryant
Fordham,Butler
UC Irvine,Cal St. Fullerton
Saint Peter's,Canisius
Mt. St. Mary's,Central Conn. St.
Central Mich.,Toledo
Coastal Caro.,Gardner-Webb
Air Force,Colorado St.
Delaware St.,Coppin St.
Dartmouth,Penn
The Citadel,Davidson
DePaul,Rutgers
Valparaiso,Detroit Mercy
Drake,UNI
East Carolina,Southern Miss.
Eastern Ky.,Jacksonville St.
Ball St.,Eastern Mich.
Elon,Western Caro.
Evansville,Creighton
Lipscomb,FGCU
LIU Brooklyn,Fairleigh Dickinson
