Winner,Loser
Mount St. Mary's,Sacred Heart
Eastern Illinois,Murray State
Nevada,New Mexico State
Vermont,New Hampshire
Coastal Carolina,North Carolina-Asheville
North Carolina-Greensboro,Georgia Southern
Utah Valley,North Dakota
Fort Wayne,North Dakota State
Northwestern,Southern Illinois-Edwardsville
Portland State,Weber State
High Point,Presbyterian
Rider,Marist
LIU-Brooklyn,Robert Morris
Rutgers,South Florida
Northern Colorado,Sacramento State
Saint Francis (PA),St. Francis (NY)
San Francisco,Portland
Santa Clara,Gonzaga
Western Kentucky,South Alabama
Oakland,South Dakota State
USC,Stanford
Southern Utah,Western Illinois
UT-Martin,Southeast Missouri State
Tennessee State,Jacksonville State
UCLA,University of California
Utah State,Louisiana Tech
Wagner,Quinnipiac
Washington,Arizona
Washington State,Arizona State
Winthrop,Radford
Wisconsin,Indiana
Wofford,Chattanooga
Wright State,Youngstown State
Butler,Green Bay
Fairfield,Canisius
ETSU,Lipscomb
Iona,Niagara
St. Peter's,Siena
Belmont,South Carolina Upstate
Valparaiso,Milwaukee
Air Force,Wyoming
Akron,Bowling Green State
Alabama A&M,Alcorn State
Memphis,Alabama-Birmingham
Southern,Alabama State
Texas Southern,Arkansas-Pine Bluff
Navy,Army
Alabama,Auburn
Austin Peay,Jacksonville State
Baylor,Oklahoma State
Hampton,Bethune-Cookman
Monmouth,Bryant
Bucknell,Colgate
Cal State Fullerton,UCSB
Cal State Northridge,Cal Poly
Pacific,UC-Davis
UC-Irvine,Long Beach State
Campbell,Stetson
Central Connecticut,Fairleigh Dickinson
Rice,UCF
NJIT,Chicago State
Citadel,Western Carolina
Cleveland State,Wright State
College of Charleston,Appalachian State
BYU,Colorado State
UConn,Tennessee
Columbia,Cornell
Dayton,Fordham
Delaware State,Morgan State
Pitt,DePaul
Drexel,Northeastern
Duquesne,Charlotte
Elon,Georgia Southern
Florida,Arkansas
Florida A&M,Howard
Florida Atlantic,Little Rock
Florida State,Boston College
Furman,Chattanooga
Coastal Carolina,Gardner-Webb
St. Bonaventure,George Washington
Georgia,Mississippi State
Delaware,Georgia State
Jackson State,Grambling
Hartford,Boston University
Harvard,Dartmouth
Hawaii,San Jose State
American,Holy Cross
UTEP,Houston
Houston Baptist,Texas-Rio Grande Valley
Boise State,Idaho
Ohio State,Illinois
George Mason,James Madison
Texas,Kansas
Jacksonville,Kennesaw State
Lehigh,Lafayette
Lamar,Central Arkansas
Louisiana,Louisiana-Monroe
Ole Miss,LSU
Loyola (IL),UIC
Maine,Stony Brook
Loyola (MD),Marist
East Carolina,Marshall
Maryland,Clemson
Coppin State,Maryland-Eastern Shore
Richmond,UMass
North Florida,Mercer
Minnesota,Michigan
Middle Tennessee,Denver
Mississippi Valley State,Prairie View
Missouri,Iowa State
UMKC,Western Illinois
Missouri State,Creighton
Montana,Montana State
Eastern Kentucky,Morehead State
Mount St. Mary's,Quinnipiac
Murray State,Southeast Missouri State
Nevada,Louisiana Tech
UNLV,New Mexico
Nicholls State,Southeastern Louisiana
Norfolk State,North Carolina Central
North Carolina-Asheville,Charleston Southern
North Carolina A&T,South Carolina State
North Carolina-Wilmington,Towson
Oakland,North Dakota State
North Texas,Arkansas State
Northern Colorado,Weber State
Northern Iowa,Drake
Northwestern State,McNeese State
Notre Dame,Marquette
Buffalo,Ohio
Oklahoma,Colorado
VCU,Old Dominion
Oral Roberts,Centenary (LA)
Oregon,Oregon State
Pepperdine,Loyola Marymount
Northern Arizona,Portland State
Presbyterian,Radford
Providence,Louisville
Purdue,Michigan State
La Salle,Rhode Island
Robert Morris,St. Francis (NY)
Sacramento State,Eastern Washington
Saint Francis (PA),LIU-Brooklyn
Penn,St. Joseph's
San Diego,Cal State Bakersfield
San Francisco,Gonzaga
Santa Clara,Portland
Rutgers,Seton Hall
South Alabama,Florida International
Kentucky,South Carolina
South Dakota,Utah Valley
South Dakota State,Fort Wayne
University of California,USC
SMU,Southern Miss
IUPUI,Southern Utah
Cincinnati,St. John's (NY)
Texas-Arlington,Stephen F. Austin
Villanova,Syracuse
UT-Martin,Eastern Illinois
Tennessee State,Tennessee Tech
Texas A&M,Kansas State
Texas A&M-Corpus Christi,Sam Houston State
Utah,Texas Christian
UTSA,Texas State
Texas Tech,Nebraska
Ball State,Toledo
Tulsa,Tulane
UCLA,Stanford
Utah State,New Mexico State
Vanderbilt,Saint Mary's (CA)
Virginia,Georgia Tech
Virginia Tech,Longwood
Sacred Heart,Wagner
Duke,Wake Forest
Washington,Arizona State
Arizona,Washington State
Western Kentucky,Troy
Western Michigan,Northern Illinois
Wichita State,Indiana State
Hofstra,William & Mary
Winthrop,High Point
Wofford,Samford
Xavier,Temple
Yale,Brown
Detroit,Youngstown State
Vermont,Binghamton
Milwaukee,Butler
Canisius,Iona
Belmont,ETSU
Eastern Michigan,Central Michigan
Evansville,Bradley
Illinois State,Southern Illinois
Iowa,Indiana
Kent State,Miami (OH)
St. Peter's,Manhattan
New Hampshire,UMBC
Fairfield,Niagara
North Carolina State,Miami (FL)
Wisconsin,Northwestern
Princeton,TCNJ
Lipscomb,South Carolina Upstate
Green Bay,Valparaiso
West Virginia,South Florida
Alabama A&M,Southern
Alabama State,Alcorn State
Arkansas-Pine Bluff,Prairie View
Morehead State,Ball State
Bethune-Cookman,Howard
George Mason,Delaware
Coppin State,Delaware State
Drexel,Georgia State
Florida A&M,Hampton
Fresno State,Seattle
Hofstra,James Madison
Idaho State,Montana State
Kansas State,Baylor
Morgan State,Maryland-Eastern Shore
Mississippi Valley State,Texas Southern
NJIT,City Tech
Norfolk State,South Carolina State
North Carolina Central,North Carolina A&T
Northeastern,William & Mary
Old Dominion,North Carolina-Wilmington
Notre Dame,Pitt
Rider,Siena
UT-Martin,Southern Illinois-Edwardsville
UTSA,Panhandle State
VCU,Towson
Furman,Wofford
Arkansas,Auburn
Cal State Bakersfield,Cal State Fullerton
Clemson,North Carolina State
Kansas,Colorado
Richmond,Dayton
Missouri State,Drake
ETSU,South Carolina Upstate
Florida,Georgia
Georgia Tech,Virginia Tech
Mercer,Kennesaw State
Lipscomb,Belmont
Longwood,Campbell
Maine,New Hampshire
UConn,Marquette
Ohio State,Purdue
Florida Gulf Coast,Stetson
Seton Hall,Syracuse
Bowling Green State,Toledo
Vermont,Hartford
Buffalo,Western Michigan
UNLV,Wyoming
Alabama-Birmingham,Marshall
Lafayette,Army
Boston University,Binghamton
Illinois State,Bradley
BYU,San Diego State
Central Arkansas,Southeastern Louisiana
Cincinnati,Rutgers
Colorado State,Air Force
Citadel,Davidson
Southern Miss,East Carolina
Duquesne,Fordham
Georgetown,St. John's (NY)
College of Charleston,Georgia Southern
Old Dominion,Georgia State
Evansville,Indiana State
Texas Tech,Iowa State
James Madison,Drexel
Northwestern State,Lamar
Bucknell,Lehigh
Louisville,West Virginia
Albany (NY),UMBC
Memphis,UCF
UNC,Miami (FL)
Minnesota,Northwestern
Navy,American
New Mexico,Texas Christian
McNeese State,Nicholls State
Northeastern,North Carolina-Wilmington
Jacksonville,North Florida
Northern Illinois,Akron
Northern Iowa,Creighton
Ohio,Eastern Michigan
Texas,Oklahoma State
Long Beach State,Pacific
Penn State,Iowa
Providence,Villanova
Rice,Houston
Rhode Island,Saint Louis
Stephen F. Austin,Sam Houston State
Wichita State,Southern Illinois
Murray State,Southern Illinois-Edwardsville
UMass,St. Bonaventure
Temple,Charlotte
Tennessee,LSU
UTEP,Tulane
Texas State,Texas A&M-Corpus Christi
SMU,Tulsa
North Carolina Central,Western Illinois
Delaware,William & Mary
Xavier,George Washington
Wofford,Appalachian State
Arizona,UCLA
USC,Arizona State
Arkansas State,Louisiana-Monroe
Kent State,Ball State
Wagner,Bryant
UCSB,Cal Poly
University of California,Oregon State
UC-Davis,UC-Riverside
Cal State Northridge,UC-Irvine
Central Connecticut,Mount St. Mary's
Miami (OH),Central Michigan
Chattanooga,North Carolina-Greensboro
Duke,Boston College
Tennessee Tech,Eastern Illinois
Austin Peay,Eastern Kentucky
Eastern Washington,Portland State
LIU-Brooklyn,Fairleigh Dickinson
Florida Atlantic,Middle Tennessee
Western Kentucky,Florida International
George Mason,Towson
Saint Mary's (CA),Gonzaga
Coastal Carolina,High Point
Colgate,Holy Cross
Cleveland State,UIC
Indiana,Illinois
Rider,Iona
Fort Wayne,Centenary (LA)
La Salle,St. Joseph's
Liberty,North Carolina-Asheville
Louisiana,North Texas
Louisiana Tech,Idaho
Loyola (IL),Youngstown State
San Francisco,Loyola Marymount
Michigan,Michigan State
Vanderbilt,Mississippi State
St. Francis (NY),Monmouth
Morehead State,Tennessee State
Nevada,Fresno State
New Mexico State,Boise State
North Dakota,Texas-Rio Grande Valley
North Dakota State,Southern Utah
Oakland,Oral Roberts
Santa Clara,Pepperdine
Portland,San Diego
Quinnipiac,Robert Morris
Charleston Southern,Radford
Sacramento State,Idaho State
Saint Francis (PA),Sacred Heart
St. Peter's,Marist
Samford,Elon
Utah State,San Jose State
South Dakota,Houston Baptist
UMKC,South Dakota State
South Florida,DePaul
Jacksonville State,Southeast Missouri State
Oregon,Stanford
South Alabama,Troy
Utah Valley,Chicago State
Maryland,Virginia
VCU,Hofstra
Virginia Military Institute,Gardner-Webb
Western Carolina,Furman
Belmont,Florida Gulf Coast
Canisius,Niagara
Dartmouth,Cornell
Fairfield,Manhattan
Wright State,Green Bay
Harvard,Columbia
Lipscomb,Stetson
Siena,Loyola (MD)
Milwaukee,Detroit
Penn,Yale
Princeton,Brown
Alabama,LSU
Vermont,Albany (NY)
Alcorn State,Southern
American,Lafayette
Arizona,USC
UCLA,Arizona State
Arkansas State,Little Rock
Army,Bucknell
Ohio,Ball State
Baylor,Colorado
Maine,Binghamton
Bowling Green State,Eastern Michigan
Bryant,Mount St. Mary's
Buffalo,Northern Illinois
Cal Poly,Cal State Bakersfield
University of California,Oregon
UC-Davis,UC-Irvine
Cal State Northridge,UCSB
McNeese State,Central Arkansas
Central Connecticut,Wagner
Alabama-Birmingham,UCF
La Salle,Charlotte
Chattanooga,Elon
West Virginia,Cincinnati
Clemson,Florida State
Navy,Colgate
Louisville,UConn
Coppin State,North Carolina A&T
Creighton,Indiana State
Columbia,Dartmouth
Davidson,College of Charleston
James Madison,Delaware
Denver,North Texas
East Carolina,Houston
ETSU,Kennesaw State
Jacksonville State,Eastern Illinois
Eastern Kentucky,Tennessee State
Eastern Washington,Idaho State
Evansville,Southern Illinois
St. Francis (NY),Fairleigh Dickinson
Western Kentucky,Florida Atlantic
Middle Tennessee,Florida International
St. Bonaventure,Fordham
Furman,Appalachian State
George Washington,Saint Louis
Gonzaga,San Diego
Arkansas-Pine Bluff,Grambling
Hampton,Delaware State
Harvard,Cornell
Utah State,Hawaii
High Point,Charleston Southern
Drexel,Hofstra
Howard,Maryland-Eastern Shore
UIC,Youngstown State
Oklahoma,Iowa State
Fort Wayne,Oral Roberts
Jackson State,Mississippi Valley State
Kansas,Kansas State
Kentucky,Georgia
Lehigh,Holy Cross
Liberty,Gardner-Webb
Long Beach State,Cal State Fullerton
Savannah State,Longwood
Troy,Louisiana-Monroe
Louisiana Tech,Boise State
Cleveland State,Loyola (IL)
Santa Clara,Loyola Marymount
Marquette,Syracuse
Marshall,Memphis
Western Michigan,Miami (OH)
Tennessee,Ole Miss
Mississippi State,Florida
LIU-Brooklyn,Monmouth
Montana,Montana State
Morehead State,Austin Peay
Norfolk State,Morgan State
Murray State,UT-Martin
Nebraska,Texas A&M
New Hampshire,Boston University
New Mexico,BYU
New Mexico State,Idaho
Nicholls State,Lamar
UNC,North Carolina State
North Carolina Central,Florida A&M
North Dakota,Houston Baptist
North Dakota State,UMKC
Campbell,North Florida
Northeastern,Georgia State
Ohio State,Northwestern
Oakland,Centenary (LA)
Old Dominion,Towson
Pacific,UC-Riverside
Penn State,Wisconsin
Penn,Brown
Pepperdine,San Francisco
Portland,Saint Mary's (CA)
Portland State,Sacramento State
Prairie View,Alabama State
Presbyterian,Winthrop
Princeton,Yale
Purdue,Minnesota
Quinnipiac,Saint Francis (PA)
Coastal Carolina,Radford
SMU,Rice
Xavier,Richmond
Pitt,Rutgers
Sacred Heart,Robert Morris
Temple,St. Joseph's
St. Peter's,Rider
Sam Houston State,UTSA
North Carolina-Greensboro,Samford
San Diego State,Wyoming
San Jose State,Fresno State
Auburn,South Carolina
Bethune-Cookman,South Carolina State
Mercer,South Carolina Upstate
South Dakota,Texas-Rio Grande Valley
South Dakota State,Southern Utah
Tennessee Tech,Southeast Missouri State
Southeastern Louisiana,Northwestern State
Southern Illinois-Edwardsville,Greenville (IL)
Southern Miss,Tulane
Stanford,Oregon State
Texas A&M-Corpus Christi,Stephen F. Austin
Stony Brook,Hartford
Texas,Missouri
Texas-Arlington,Texas State
Air Force,Texas Christian
Texas Southern,Alabama A&M
Texas Tech,Oklahoma State
Tulsa,UTEP
Colorado State,Utah
Utah Valley,NJIT
Valparaiso,Butler
Arkansas,Vanderbilt
Georgetown,Villanova
VCU,North Carolina-Wilmington
North Carolina-Asheville,Virginia Military Institute
Wake Forest,Virginia
Weber State,Northern Colorado
IUPUI,Western Illinois
Wichita State,Bradley
George Mason,William & Mary
Wofford,Western Carolina
Akron,Central Michigan
Belmont,Stetson
Duquesne,Dayton
Maryland,Georgia Tech
Green Bay,Detroit
Illinois State,Drake
Kent State,Toledo
Lipscomb,Florida Gulf Coast
Loyola (MD),Iona
Manhattan,Marist
UMass,Rhode Island
Michigan,Iowa
Michigan State,Indiana
Milwaukee,Wright State
Northern Iowa,Missouri State
Seton Hall,Providence
Siena,Niagara
Louisiana,South Alabama
St. John's (NY),Duke
Virginia Tech,Miami (FL)
Washington State,Washington
Norfolk State,Coppin State
ETSU,Mercer
Fairfield,Canisius
Georgetown,Louisville
Davidson,Georgia Southern
Mississippi Valley State,Grambling
Hampton,Maryland-Eastern Shore
Howard,Delaware State
Jackson State,Arkansas-Pine Bluff
Jacksonville,Campbell
Loyola Marymount,Seattle
Morgan State,North Carolina A&T
Bethune-Cookman,North Carolina Central
Northern Arizona,Northern Colorado
Alabama A&M,Prairie View
South Carolina State,Florida A&M
South Carolina Upstate,Kennesaw State
Stony Brook,UMBC
Texas,Texas A&M
Texas Southern,Alabama State
Vermont,New Hampshire
New Mexico,Air Force
UNC,Boston College
Boston University,Maine
Bradley,Creighton
Colorado,Iowa State
NJIT,Fairleigh Dickinson
Florida,Vanderbilt
Florida State,Wake Forest
High Point,Presbyterian
Marshall,Houston
Illinois,Penn State
Wichita State,Indiana State
Miami (OH),Ball State
Ole Miss,Kentucky
Radford,Winthrop
Santa Clara,UC-Santa Cruz
Savannah State,Arkansas State
Kansas,Texas Tech
Wisconsin,Purdue
Alabama,Mississippi State
Southern Miss,Alabama-Birmingham
Georgia,Arkansas
Central Michigan,Ohio
Charlotte,Xavier
Colgate,Longwood
San Diego State,Colorado State
Syracuse,UConn
Dayton,St. Bonaventure
Drexel,Towson
Duquesne,George Washington
Eastern Michigan,Akron
Western Carolina,Elon
Evansville,Missouri State
George Mason,Hofstra
Georgia State,North Carolina-Wilmington
Indiana,Minnesota
Iowa,Michigan State
William & Mary,James Madison
Kansas State,Nebraska
Temple,La Salle
Southeastern Louisiana,Lamar
South Carolina,LSU
Duke,Maryland
Tulsa,Memphis
UNLV,Utah
New Hampshire,Albany (NY)
Appalachian State,North Carolina-Greensboro
Virginia Tech,North Carolina State
Northeastern,VCU
Bowling Green State,Northern Illinois
Northern Iowa,Illinois State
Northwestern State,Central Arkansas
Oklahoma,Baylor
Oklahoma State,Missouri
Old Dominion,Delaware
Providence,South Florida
Rhode Island,Fordham
Richmond,St. Joseph's
Saint Louis,UMass
Drake,Southern Illinois
SMU,East Carolina
Southern Utah,Cal State Bakersfield
St. John's (NY),Rutgers
Nicholls State,Texas A&M-Corpus Christi
UTSA,Texas-Arlington
Texas State,Stephen F. Austin
Rice,Tulane
UCLA,USC
Utah State,Nevada
Villanova,Marquette
Virginia,Clemson
West Virginia,Seton Hall
BYU,Wyoming
Little Rock,Denver
Tennessee,Auburn
Austin Peay,UT-Martin
Hawaii,Boise State
Buffalo,Toledo
Cal Poly,UC-Davis
Cal State Fullerton,UC-Irvine
University of California,Arizona State
UC-Riverside,Cal State Northridge
Pacific,UCSB
North Dakota State,Centenary (LA)
Charleston Southern,Virginia Military Institute
Chattanooga,Georgia Southern
Furman,Citadel
Cleveland State,Valparaiso
Coastal Carolina,Liberty
College of Charleston,Wofford
Notre Dame,DePaul
Detroit,UIC
Fresno State,New Mexico State
Winthrop,Gardner-Webb
Vermont,Hartford
Houston Baptist,Chicago State
San Jose State,Idaho
IUPUI,Fort Wayne
Belmont,Jacksonville
Morehead State,Jacksonville State
LIU-Brooklyn,Sacred Heart
UMBC,Binghamton
Miami (FL),Georgia Tech
Middle Tennessee,Louisiana-Monroe
Mount St. Mary's,Monmouth
North Carolina-Asheville,Presbyterian
North Florida,Lipscomb
Florida Atlantic,North Texas
Northern Arizona,Montana State
Northern Colorado,Eastern Washington
Ohio State,Michigan
Oral Roberts,South Dakota State
Oregon,Washington State
Oregon State,Washington
Gonzaga,Portland
Robert Morris,Bryant
Sacramento State,Portland State
Central Connecticut,Saint Francis (PA)
Saint Mary's (CA),Pepperdine
Davidson,Samford
San Diego,Loyola Marymount
Quinnipiac,St. Francis (NY)
Arizona,Stanford
Murray State,Tennessee State
Tennessee Tech,Eastern Kentucky
Utah Valley,Texas-Rio Grande Valley
Florida International,Troy
Wagner,Fairleigh Dickinson
Weber State,Montana
Oakland,Western Illinois
South Alabama,Western Kentucky
Wright State,Loyola (IL)
Youngstown State,Butler
Brown,Columbia
Canisius,Marist
Fairfield,Iona
ETSU,Florida Gulf Coast
St. Peter's,Niagara
Penn,Dartmouth
Princeton,Harvard
Rider,Loyola (MD)
Siena,Manhattan
South Carolina Upstate,Stetson
Boston University,Stony Brook
Yale,Cornell
Mississippi Valley State,Alabama A&M
Alabama State,Arkansas-Pine Bluff
Albany (NY),Hartford
Alcorn State,Jackson State
Ole Miss,Arkansas
Arkansas State,Denver
Colgate,Army
Murray State,Austin Peay
Ball State,Buffalo
Coppin State,Bethune-Cookman
New Hampshire,Binghamton
Boston College,Virginia Tech
Western Michigan,Bowling Green State
BYU,UNLV
Cornell,Brown
Bucknell,Navy
Cal Poly,Pacific
UC-Riverside,Cal State Fullerton
Cal State Northridge,UC-Irvine
Arizona,University of California
UCSB,UC-Davis
South Dakota State,Centenary (LA)
Liberty,Charleston Southern
George Washington,Charlotte
Wofford,Citadel
Butler,Cleveland State
Coastal Carolina,Virginia Military Institute
College of Charleston,Furman
Creighton,Evansville
Davidson,Chattanooga
Drexel,Delaware
North Carolina A&T,Delaware State
Detroit,Loyola (IL)
Drake,Northern Iowa
Duke,North Carolina State
East Carolina,UCF
Southeast Missouri State,Eastern Illinois
Miami (OH),Eastern Michigan
Appalachian State,Elon
Florida,Kentucky
Florida A&M,Morgan State
Florida Atlantic,Florida International
Richmond,Fordham
Fresno State,Louisiana Tech
Gardner-Webb,Presbyterian
George Mason,Old Dominion
Georgetown,Providence
Georgia,Auburn
Samford,Georgia Southern
Clemson,Georgia Tech
Memphis,Gonzaga
Hampton,South Carolina State
High Point,Radford
Hofstra,Northeastern
Utah Valley,Houston Baptist
North Carolina Central,Howard
Idaho,Hawaii
Eastern Washington,Idaho State
Iowa,Indiana
Kansas State,Iowa State
IUPUI,Oakland
Jacksonville,Lipscomb
Eastern Kentucky,Jacksonville State
VCU,James Madison
Kent State,Central Michigan
Dayton,La Salle
Lafayette,Holy Cross
LIU-Brooklyn,Quinnipiac
Louisiana,Little Rock
Mississippi State,LSU
Louisville,DePaul
Maryland,Wake Forest
Maryland-Eastern Shore,Norfolk State
Mercer,Campbell
Miami (FL),Virginia
Middle Tennessee,South Alabama
Milwaukee,Green Bay
Missouri,Colorado
Missouri State,Indiana State
Mount St. Mary's,Fairleigh Dickinson
Kansas,Nebraska
Nevada,San Jose State
NJIT,Longwood
Winthrop,North Carolina-Asheville
North Carolina-Wilmington,William & Mary
Belmont,North Florida
Northern Arizona,Montana
Northern Colorado,Portland State
Northwestern,Illinois
Ohio,Northern Illinois
Oklahoma State,Oklahoma
Oral Roberts,North Dakota State
Oregon,Washington
Washington State,Oregon State
Harvard,Penn
Pitt,Cincinnati
Princeton,Dartmouth
UTEP,Rice
Central Connecticut,Robert Morris
Bryant,Saint Francis (PA)
St. Joseph's,UMass
Saint Mary's (CA),Loyola Marymount
Sam Houston State,Southeastern Louisiana
Pepperdine,San Diego
San Diego State,Texas Christian
San Francisco,Santa Clara
Portland,Seattle
UConn,Seton Hall
North Dakota,South Dakota
Syracuse,South Florida
Grambling,Southern
Bradley,Southern Illinois
Southern Miss,Marshall
UMKC,Southern Utah
St. Bonaventure,Duquesne
St. Francis (NY),Sacred Heart
Stanford,Arizona State
Stephen F. Austin,McNeese State
Temple,Rhode Island
Alabama,Tennessee
Tennessee State,UT-Martin
Morehead State,Tennessee Tech
Texas,Texas Tech
Baylor,Texas A&M
Northwestern State,Texas A&M-Corpus Christi
Chicago State,Texas-Rio Grande Valley
UTSA,Lamar
Texas Southern,Prairie View
Texas State,Nicholls State
Akron,Toledo
Georgia State,Towson
Alabama-Birmingham,Tulane
Tulsa,Houston
UCLA,St. John's (NY)
Air Force,Utah
Utah State,Boise State
Vanderbilt,South Carolina
Villanova,West Virginia
Wagner,Monmouth
Weber State,Montana State
Western Carolina,North Carolina-Greensboro
Fort Wayne,Western Illinois
Western Kentucky,Louisiana-Monroe
Wichita State,Illinois State
Wright State,UIC
Colorado State,Wyoming
Xavier,Saint Louis
Yale,Columbia
Valparaiso,Youngstown State
Canisius,St. Peter's
Rider,Fairfield
Florida Gulf Coast,South Carolina Upstate
American,Lehigh
UMBC,Maine
Ohio State,Minnesota
Niagara,Marist
UNC,Florida State
Notre Dame,Rutgers
Michigan,Penn State
Stetson,ETSU
Vermont,Stony Brook
Wisconsin,Michigan State
Alabama A&M,Arkansas-Pine Bluff
Alabama State,Mississippi Valley State
Grambling,Alcorn State
Morgan State,Bethune-Cookman
Butler,UIC
Delaware State,Norfolk State
Detroit,Cleveland State
Murray State,Eastern Illinois
Florida A&M,Coppin State
Fresno State,Cal State Bakersfield
High Point,North Carolina Central
Howard,South Carolina State
Iona,Manhattan
Jacksonville State,Tennessee State
Kansas,Missouri
Kennesaw State,Campbell
Maryland-Eastern Shore,North Carolina A&T
New Mexico State,Louisiana Tech
North Carolina-Greensboro,Citadel
Loyola (MD),Siena
Jackson State,Southern
Southeast Missouri State,Southern Illinois-Edwardsville
Tennessee Tech,Austin Peay
Savannah State,Texas A&M-Corpus Christi
Texas-Arlington,Central Arkansas
Pitt,West Virginia
Wright State,Youngstown State
Buffalo,Central Michigan
Clemson,Boston College
Cincinnati,DePaul
Drake,Creighton
Evansville,Northern Iowa
Xavier,Georgia
Fort Wayne,Chicago State
Jacksonville,North Florida
Kentucky,Tennessee
George Mason,North Carolina-Wilmington
Princeton,Penn
Purdue,Indiana
San Diego State,Utah
Southern Illinois,Wichita State
BYU,Air Force
Akron,Western Michigan
Baylor,Nebraska
Bowling Green State,Ball State
Bucknell,American
Texas State,Central Arkansas
Central Connecticut,Bryant
Memphis,UCF
Lafayette,Colgate
Texas A&M,Colorado
VCU,Delaware
James Madison,Drexel
Duke,UNC
College of Charleston,Elon
Richmond,George Washington
Hofstra,Georgia State
Holy Cross,Army
Idaho,Utah State
Indiana State,Illinois State
Wisconsin,Iowa
Kent State,Eastern Michigan
LIU-Brooklyn,St. Francis (NY)
Alabama-Birmingham,Marshall
Maryland,Longwood
Vermont,UMBC
Miami (OH),Northern Illinois
Michigan,Northwestern
Ole Miss,LSU
Mississippi State,Arkansas
Missouri State,Bradley
Monmouth,Fairleigh Dickinson
Mount St. Mary's,Wagner
Lehigh,Navy
Stony Brook,New Hampshire
New Mexico,Wyoming
Stephen F. Austin,Nicholls State
Northeastern,Towson
Notre Dame,Louisville
Ohio,Toledo
Texas,Oklahoma
Quinnipiac,Sacred Heart
Rhode Island,Dayton
Robert Morris,Saint Francis (PA)
Rutgers,Villanova
La Salle,Saint Louis
Seattle,Utah Valley
Florida,South Carolina
Marquette,South Florida
Southeastern Louisiana,UTSA
SMU,Tulane
Georgetown,Syracuse
Temple,Fordham
Sam Houston State,Texas-Arlington
UNLV,Texas Christian
Texas-Rio Grande Valley,Houston Baptist
Miami (FL),Wake Forest
Old Dominion,William & Mary
Davidson,Wofford
Appalachian State,Samford
Boise State,Fresno State
Boston University,Albany (NY)
Butler,Wright State
Cal State Northridge,Cal State Fullerton
Long Beach State,UC-Davis
Cal Poly,UC-Irvine
UCSB,UC-Riverside
Lipscomb,Campbell
South Dakota,Chicago State
Denver,Florida Atlantic
Eastern Kentucky,Southeast Missouri State
Louisiana,Florida International
Furman,Georgia Southern
Florida State,Georgia Tech
Hartford,Maine
UIC,Green Bay
Kennesaw State,Florida Gulf Coast
Liberty,Radford
Arkansas State,Louisiana-Monroe
Milwaukee,Loyola (IL)
Gonzaga,Loyola Marymount
Mercer,Stetson
Michigan State,Penn State
Illinois,Minnesota
Oral Roberts,UMKC
Montana,Sacramento State
Northern Colorado,Montana State
Morehead State,Eastern Illinois
Murray State,Tennessee Tech
NJIT,North Dakota
North Dakota State,Western Illinois
Northwestern State,Lamar
Pepperdine,Portland
Idaho State,Portland State
Coastal Carolina,Presbyterian
San Francisco,San Diego
Saint Mary's (CA),Santa Clara
Savannah State,Morris College
Troy,South Alabama
South Dakota State,IUPUI
USC,Oregon State
Southern Utah,Centenary (LA)
St. John's (NY),UConn
UT-Martin,Jacksonville State
UCLA,Oregon
Valparaiso,Detroit
Vanderbilt,Alabama
Virginia Military Institute,High Point
Washington,University of California
Stanford,Washington State
Weber State,Northern Arizona
Middle Tennessee,Western Kentucky
Winthrop,Charleston Southern
Princeton,Columbia
Cornell,Penn
Brown,Dartmouth
ETSU,Jacksonville
Grambling,Prairie View
Harvard,Yale
Iona,Siena
Niagara,Loyola (MD)
Fairfield,Manhattan
St. Peter's,Marist
Canisius,Rider
North Florida,South Carolina Upstate
Western Carolina,Chattanooga
Akron,Ball State
Alabama,Ole Miss
Alabama-Birmingham,Rice
Alabama State,Alabama A&M
American,Colgate
Appalachian State,Chattanooga
Arkansas,LSU
Arkansas-Pine Bluff,Southern
Lehigh,Army
Auburn,Mississippi State
Austin Peay,Tennessee State
Bethune-Cookman,Delaware State
Boise State,Idaho
Boston College,Maryland
Boston University,Hartford
Bradley,Evansville
BYU,Utah
Bryant,Central Connecticut
Butler,Detroit
Cal Poly,UC-Riverside
Long Beach State,Cal State Northridge
UC-Irvine,UCSB
Belmont,Campbell
UCF,Tulsa
Central Michigan,Bowling Green State
North Dakota,Chicago State
Elon,Citadel
UNC,Clemson
Cleveland State,Youngstown State
College of Charleston,North Carolina-Greensboro
Colorado,Kansas State
Colorado State,New Mexico
Columbia,Penn
Princeton,Cornell
Yale,Dartmouth
Temple,Dayton
Hofstra,Delaware
Drexel,William & Mary
Marshall,East Carolina
Eastern Kentucky,Eastern Illinois
Eastern Michigan,Buffalo
Weber State,Eastern Washington
Monmouth,Fairleigh Dickinson
Florida,Tennessee
Florida A&M,Maryland-Eastern Shore
Louisiana,Florida Atlantic
Florida State,Virginia
Furman,Davidson
North Carolina-Asheville,Gardner-Webb
George Mason,James Madison
Georgia State,Northeastern
Harvard,Brown
Bucknell,Holy Cross
Houston,Tulane
Idaho State,Northern Arizona
Milwaukee,UIC
Missouri State,Illinois State
Indiana State,Drake
Texas Southern,Jackson State
Kansas,Iowa State
Kennesaw State,Stetson
Lamar,Nicholls State
Liberty,High Point
Little Rock,Louisiana-Monroe
New Mexico State,Louisiana Tech
Louisville,Syracuse
Loyola (IL),Green Bay
Portland,Loyola Marymount
New Hampshire,UMBC
