Winner,Loser
Richmond,George Washington
Seattle,UMKC
Troy,South Alabama
South Carolina State,Howard
Southern Utah,Northern Arizona
Sacred Heart,St. Francis (NY)
Stetson,South Carolina Upstate
Kentucky,Vanderbilt
Washington State,University of California
Western Michigan,Ball State
Towson,William & Mary
Colorado State,Wyoming
Alabama-Birmingham,Louisiana Tech
Drake,Evansville
Austin Peay,Jacksonville State
Alcorn State,Mississippi Valley State
New Orleans,Texas A&M-Corpus Christi
Oklahoma State,Texas
Air Force,San Jose State
Eastern Kentucky,Southeast Missouri State
Alabama State,Alabama A&M
Arizona State,Oregon State
Arkansas,Missouri
Texas State,Little Rock
Grambling,Prairie View
Jackson State,Texas Southern
Jacksonville,Lipscomb
Middle Tennessee,Southern Miss
UNC,Notre Dame
Savannah State,Maryland-Eastern Shore
McNeese State,Southeastern Louisiana
Southern Illinois,Illinois State
Tennessee,Texas A&M
Western Kentucky,Charlotte
Elon,College of Charleston
Florida Gulf Coast,NJIT
Fresno State,New Mexico
Fort Wayne,Omaha
Manhattan,Siena
Marist,Fairfield
Northeastern,North Carolina-Wilmington
North Florida,Kennesaw State
Old Dominion,Marshall
Penn,Columbia
Princeton,Cornell
Sam Houston State,Houston Baptist
Cincinnati,South Florida
Stephen F. Austin,Incarnate Word
Morehead State,UT-Martin
Wichita State,Tulsa
North Carolina-Greensboro,Western Carolina
Wofford,Furman
Texas-Arlington,Arkansas State
Louisiana,Louisiana-Monroe
Alabama,LSU
Nevada,Utah State
Northern Iowa,Valparaiso
Saint Mary's (CA),Pepperdine
Southern Illinois-Edwardsville,Tennessee State
Villanova,St. John's (NY)
Murray State,Tennessee Tech
Stanford,Washington
Western Illinois,Oak Hills
Cal State Fullerton,UC-Davis
Long Beach State,UC-Riverside
Grand Canyon,Texas-Rio Grande Valley
Gonzaga,San Francisco
UTEP,Florida International
Utah Valley,Chicago State
Boise State,San Diego State
New Mexico State,Cal State Bakersfield
UC-Irvine,Cal State Northridge
Pacific,Portland
Sacramento State,Montana State
San Diego,Loyola Marymount
BYU,Santa Clara
Colorado,UCLA
Hawaii,UCSB
Boston University,Holy Cross
Iona,Rider
Canisius,Monmouth
Houston,East Carolina
Lehigh,American
Loyola (MD),Lafayette
Army,Navy
Niagara,St. Peter's
Davidson,Fordham
Missouri State,Indiana State
Indiana,Northwestern
UMass,St. Joseph's
Virginia,North Carolina State
Ohio State,Rutgers
USC,Utah
New Hampshire,UMass-Lowell
North Carolina Central,Morgan State
Providence,Butler
Bethune-Cookman,Stetson
Wright State,Youngstown State
Arkansas-Pine Bluff,Alcorn State
UMBC,Hartford
Michigan,Maryland
Binghamton,Albany (NY)
Boston College,Florida State
Bucknell,Colgate
High Point,Presbyterian
Longwood,Campbell
Mercer,Chattanooga
Duke,Miami (FL)
Elizabeth City State,Norfolk State
North Carolina-Asheville,Charleston Southern
North Carolina A&T,Coppin State
Northern Kentucky,Cleveland State
Minnesota,Penn State
Radford,Liberty
South Carolina State,Maryland-Eastern Shore
Vermont,Maine
Western Carolina,Virginia Military Institute
Winthrop,Gardner-Webb
Florida A&M,Delaware State
Grambling,Texas Southern
Green Bay,Milwaukee
Oakland,UIC
Jackson State,Prairie View
Southern,Mississippi Valley State
Savannah State,Howard
Baylor,Oklahoma State
Marquette,DePaul
Nebraska,Illinois
Kansas,West Virginia
Ball State,Central Michigan
Buffalo,Northern Illinois
Cincinnati,UCF
Eastern Michigan,Akron
IUPUI,Detroit
Kent State,Western Michigan
Georgia,LSU
Bowling Green State,Miami (OH)
Mississippi State,Vanderbilt
UNC,Clemson
Louisville,Notre Dame
Toledo,Ohio
Purdue,Wisconsin
Nicholls State,Texas A&M-Corpus Christi
North Dakota,North Dakota State
Northern Iowa,Drake
Kansas State,Oklahoma
Memphis,UConn
South Carolina,Kentucky
Syracuse,Pitt
Texas A&M,Ole Miss
Sam Houston State,Northwestern State
Villanova,Georgetown
St. Joseph's,Dayton
Temple,Tulsa
Alabama,Auburn
American,Boston University
East Carolina,South Florida
Florida,Arkansas
George Washington,George Mason
Holy Cross,Army
Illinois State,Bradley
La Salle,Fordham
Navy,Lafayette
Colgate,Lehigh
Bucknell,Loyola (MD)
Rhode Island,UMass
Rutgers,Iowa
Richmond,VCU
SMU,Wichita State
Stephen F. Austin,Abilene Christian
Creighton,Seton Hall
Indiana State,Evansville
Lamar,Incarnate Word
Loyola (IL),Southern Illinois
Missouri State,Valparaiso
Central Arkansas,New Orleans
Saint Louis,Duquesne
South Dakota,Oral Roberts
Southeastern Louisiana,Houston Baptist
Texas,Texas Tech
Tulane,Houston
Western Illinois,Fort Wayne
Xavier,St. John's (NY)
Boise State,Utah State
Arizona,University of California
Air Force,Colorado State
Missouri,Tennessee
Ohio State,Northwestern
Texas Christian,Iowa State
UC-Davis,Long Beach State
Cal State Northridge,UC-Riverside
UCSB,Cal State Fullerton
New Mexico,UNLV
Nevada,San Jose State
Fresno State,San Diego State
Stanford,Arizona State
North Carolina A&T,Norfolk State
Robert Morris,Sacred Heart
Tennessee State,Austin Peay
Albany (NY),UMass-Lowell
Belmont,Murray State
Campbell,Charleston Southern
Central Connecticut,Fairleigh Dickinson
Cleveland State,IUPUI
College of Charleston,North Carolina-Wilmington
Florida Atlantic,Charlotte
Old Dominion,Florida International
ETSU,Furman
Gardner-Webb,Presbyterian
High Point,Liberty
Hofstra,Delaware
James Madison,Elon
Kennesaw State,Stetson
Florida Gulf Coast,Lipscomb
LIU-Brooklyn,Bryant
Louisiana Tech,North Texas
Hartford,Maine
Jacksonville State,Morehead State
Vermont,New Hampshire
NJIT,North Florida
North Carolina-Greensboro,Citadel
Niagara,Quinnipiac
Radford,Longwood
Rider,St. Peter's
Siena,Marist
South Carolina Upstate,Jacksonville
St. Francis (NY),Mount St. Mary's
Stony Brook,Binghamton
Towson,Drexel
Mercer,Virginia Military Institute
Wagner,Saint Francis (PA)
Northeastern,William & Mary
UIC,Youngstown State
Grand Canyon,Chicago State
Colorado,Washington State
Eastern Illinois,UT-Martin
Tennessee Tech,Eastern Kentucky
Virginia,Georgia Tech
Wright State,Green Bay
Marshall,Middle Tennessee
Maryland,Minnesota
Northern Kentucky,Milwaukee
UMKC,Cal State Bakersfield
Omaha,Denver
North Carolina State,Wake Forest
Eastern Washington,Northern Arizona
Wofford,Samford
South Alabama,Coastal Carolina
Southeast Missouri State,Southern Illinois-Edwardsville
Southern Miss,Rice
Idaho,Southern Utah
Louisiana,Texas-Arlington
Utah Valley,Texas-Rio Grande Valley
Texas State,Louisiana-Monroe
Saint Mary's (CA),Gonzaga
Portland State,Idaho State
Nebraska,Michigan
New Mexico State,Seattle
USC,Oregon
Weber State,Sacramento State
Western Kentucky,Alabama-Birmingham
Winthrop,North Carolina-Asheville
UC-Irvine,Cal Poly
Pacific,Pepperdine
Portland,San Diego
Utah,Washington
BYU,Loyola Marymount
Oregon State,UCLA
Santa Clara,San Francisco
Davidson,St. Bonaventure
Michigan State,Indiana
Iona,Monmouth
Buffalo,Western Michigan
Brown,Yale
Canisius,Manhattan
Wisconsin,Illinois
Bucknell,Holy Cross
Villanova,UConn
Georgetown,St. John's (NY)
Houston,Wichita State
Purdue,Iowa
Ohio State,Minnesota
VCU,George Washington
Florida State,Virginia Tech
Rhode Island,Dayton
Fairfield,Niagara
Northern Kentucky,Green Bay
Fort Wayne,North Dakota State
Saint Francis (PA),Sacred Heart
St. Joseph's,Fordham
Vanderbilt,LSU
Virginia Military Institute,Citadel
Lafayette,American
Army,Lehigh
Colgate,Loyola (MD)
Butler,DePaul
Ohio,Eastern Michigan
Old Dominion,Florida Atlantic
Georgia State,Georgia Southern
Indiana State,Illinois State
Iowa State,Texas Tech
Saint Louis,UMass
Boston University,Navy
UNC,Georgia Tech
Northeastern,Delaware
Northwestern,Penn State
Oklahoma State,Oklahoma
Temple,Penn
Richmond,La Salle
Xavier,Seton Hall
North Florida,South Carolina Upstate
UT-Martin,Southern Illinois-Edwardsville
Southern Utah,Eastern Washington
West Virginia,Texas
Arkansas,Ole Miss
Central Michigan,Bowling Green State
Central Connecticut,LIU-Brooklyn
Cal State Bakersfield,Chicago State
UIC,Cleveland State
Miami (OH),Ball State
Providence,Creighton
Akron,Northern Illinois
Abilene Christian,Central Arkansas
Cincinnati,East Carolina
Clemson,Notre Dame
College of Charleston,Hofstra
Coppin State,Morgan State
Bethune-Cookman,Delaware State
Oakland,Detroit
Drake,Missouri State
Duke,Pitt
Duquesne,George Mason
ETSU,Western Carolina
Southeast Missouri State,Eastern Illinois
Fairleigh Dickinson,Mount St. Mary's
Furman,Samford
Howard,North Carolina Central
James Madison,Drexel
Kansas State,Texas Christian
Florida Gulf Coast,Kennesaw State
North Carolina A&T,Maryland-Eastern Shore
Morehead State,Tennessee Tech
Jacksonville,NJIT
South Alabama,Appalachian State
Norfolk State,South Carolina State
St. Francis (NY),Bryant
Arizona,Stanford
Texas A&M,Missouri
Wagner,Robert Morris
UNLV,Colorado State
Lamar,Sam Houston State
Lipscomb,Stetson
North Carolina-Greensboro,Mercer
Southern Miss,North Texas
Texas-Arlington,Louisiana-Monroe
Louisiana,Texas State
Coastal Carolina,Troy
Alcorn State,Alabama A&M
Arkansas State,Little Rock
Auburn,Georgia
Belmont,Austin Peay
Washington,Colorado
Grambling,Jackson State
Kansas,Baylor
New Mexico State,Utah Valley
Arkansas-Pine Bluff,Prairie View
Savannah State,Hampton
Tennessee,South Carolina
UCF,South Florida
Southeastern Louisiana,Northwestern State
Southern,Alabama State
SMU,Tulane
Cal State Northridge,Cal Poly
Columbia,Cornell
Harvard,Dartmouth
Jacksonville State,Eastern Kentucky
William & Mary,Elon
Florida International,Charlotte
Louisiana Tech,Rice
Marshall,Alabama-Birmingham
New Mexico,San Diego State
New Orleans,Incarnate Word
North Carolina-Wilmington,Towson
Idaho,Northern Arizona
Rider,Marist
Toledo,Kent State
Middle Tennessee,Western Kentucky
Wofford,Chattanooga
Youngstown State,IUPUI
Alabama,Mississippi State
Bradley,Evansville
McNeese State,Houston Baptist
Florida,Kentucky
Milwaukee,Wright State
Grand Canyon,UMKC
South Dakota,Omaha
Denver,Oral Roberts
USC,Oregon State
Gonzaga,Santa Clara
Murray State,Tennessee State
Seattle,Texas-Rio Grande Valley
UTSA,UTEP
Texas Southern,Mississippi Valley State
Tulsa,Memphis
South Dakota State,Western Illinois
BYU,San Diego
Idaho State,Sacramento State
Montana,Montana State
Northern Colorado,North Dakota
Wyoming,Utah State
Weber State,Portland State
Arizona State,University of California
Long Beach State,Cal State Fullerton
Portland,Loyola Marymount
Nevada,Boise State
Oregon,UCLA
Saint Mary's (CA),Pacific
San Francisco,Pepperdine
UCSB,UC-Irvine
Hawaii,UC-Davis
Louisville,Boston College
Michigan,Rutgers
Miami (FL),North Carolina State
Manhattan,St. Peter's
Vermont,Hartford
Canisius,Iona
New Hampshire,Stony Brook
Albany (NY),UMBC
UMass-Lowell,Binghamton
Campbell,Radford
North Carolina-Asheville,Liberty
Quinnipiac,Siena
High Point,Longwood
Winthrop,Presbyterian
Southern Illinois,Northern Iowa
Loyola (IL),Valparaiso
Charleston Southern,Gardner-Webb
Virginia,Wake Forest
Utah,Washington State
Holy Cross,American
Howard,North Carolina A&T
Indiana,Maryland
North Carolina Central,Maryland-Eastern Shore
Morgan State,Delaware State
Hampton,South Carolina State
Texas,Iowa State
Virginia Tech,UNC
Alcorn State,Alabama State
Ohio State,Nebraska
Prairie View,Mississippi Valley State
Savannah State,Norfolk State
Southern,Alabama A&M
Arkansas-Pine Bluff,Texas Southern
Troy,Appalachian State
Kansas State,Baylor
Michigan State,Illinois
Texas Christian,West Virginia
Arkansas,Georgia
Villanova,Providence
Akron,Ohio
Buffalo,Eastern Michigan
Miami (OH),Central Michigan
Dayton,Davidson
Rider,Fairfield
Iowa,Wisconsin
Kent State,Ball State
Campbell,Liberty
William Jewell,UMKC
Oklahoma,Kansas
Tennessee,Vanderbilt
Texas Tech,Oklahoma State
Virginia,Clemson
Toledo,Western Michigan
Bradley,Missouri State
Ole Miss,Alabama
Northern Illinois,Bowling Green State
Oral Roberts,East Texas Baptist
Creighton,St. John's (NY)
Grand Canyon,William Jessup
Kentucky,Mississippi State
LSU,Texas A&M
Northwestern,Minnesota
VCU,Saint Louis
Duke,Wake Forest
Fresno State,UNLV
Xavier,Marquette
Colgate,Army
Presbyterian,Charleston Southern
Chattanooga,Samford
Richmond,Duquesne
ETSU,Mercer
South Carolina,Florida
Florida State,Georgia Tech
Rhode Island,Fordham
Radford,High Point
Jacksonville,Stetson
NJIT,Kennesaw State
La Salle,UMass
Boston University,Lafayette
Loyola (MD),Lehigh
Lipscomb,South Carolina Upstate
Winthrop,Longwood
Maine,New Hampshire
UMBC,Binghamton
UMass-Lowell,Stony Brook
Bucknell,Navy
Niagara,Manhattan
North Carolina-Asheville,Gardner-Webb
North Carolina-Greensboro,Furman
Florida Gulf Coast,North Florida
New Orleans,Northwestern State
Nebraska,Rutgers
Sam Houston State,Southeastern Louisiana
St. Bonaventure,St. Joseph's
Syracuse,Boston College
Vermont,Albany (NY)
Wofford,Virginia Military Institute
Central Arkansas,Stephen F. Austin
Loyola (IL),Drake
DePaul,Georgetown
Houston Baptist,Incarnate Word
Nicholls State,Lamar
Miami (FL),Louisville
Northern Iowa,Illinois State
South Dakota,South Dakota State
Southern Illinois,Indiana State
Texas A&M-Corpus Christi,Abilene Christian
Evansville,Valparaiso
Cincinnati,Temple
Illinois,Indiana
Auburn,Missouri
North Carolina State,Pitt
USC,Stanford
Utah State,Air Force
Boise State,San Jose State
UC-Irvine,UC-Riverside
San Diego State,Colorado State
Wyoming,Nevada
Appalachian State,Little Rock
Central Connecticut,Bryant
Coastal Carolina,Arkansas State
UConn,SMU
College of Charleston,Delaware
Drexel,Elon
St. Francis (NY),Fairleigh Dickinson
Texas State,Georgia Southern
Georgia State,Texas-Arlington
Northeastern,Hofstra
Quinnipiac,Marist
Middle Tennessee,UTSA
Monmouth,Siena
Murray State,Morehead State
North Carolina-Wilmington,James Madison
Purdue,Michigan
Towson,William & Mary
Western Carolina,Southern Wesleyan
Alabama-Birmingham,UTEP
Arizona,Colorado
Austin Peay,Eastern Kentucky
Belmont,Eastern Illinois
Green Bay,Cleveland State
UT-Martin,Jacksonville State
Louisiana,South Alabama
Louisiana-Monroe,Troy
Milwaukee,Youngstown State
North Dakota State,Omaha
North Texas,Florida Atlantic
Penn State,Ohio State
Rice,Florida International
Tennessee State,Southern Illinois-Edwardsville
Tennessee Tech,Southeast Missouri State
Utah,Arizona State
Denver,Western Illinois
Eastern Washington,North Dakota
Montana,Southern Utah
Northern Arizona,Montana State
Mount St. Mary's,LIU-Brooklyn
South Florida,Tulane
Wichita State,UCF
Long Beach State,Cal Poly
UCSB,Cal State Fullerton
UC-Davis,Cal State Northridge
Northern Colorado,Idaho
Pepperdine,Loyola Marymount
San Diego,Santa Clara
San Francisco,Pacific
UCLA,University of California
Gonzaga,Portland
Saint Mary's (CA),BYU
Wagner,Saint Francis (PA)
Buffalo,Ohio
Brown,Dartmouth
Rider,St. Peter's
Robert Morris,Sacred Heart
Wright State,Detroit
Harvard,Yale
Michigan State,Wisconsin
Oakland,Northern Kentucky
Seattle,Cal State Bakersfield
Ball State,Akron
Florida,Baylor
North Carolina State,UNC
Rhode Island,Duquesne
Texas Tech,South Carolina
Fairleigh Dickinson,Bryant
Quinnipiac,Fairfield
Green Bay,Youngstown State
UMBC,Maine
Alabama,Oklahoma
Butler,St. John's (NY)
Colgate,American
Drexel,Northeastern
Virginia,Duke
Evansville,Drake
Fordham,UMass
VCU,George Mason
Georgia State,Texas State
Holy Cross,Lafayette
Kansas State,Georgia
Milwaukee,Cleveland State
Charleston Southern,Radford
Kennesaw State,South Carolina Upstate
Texas,Ole Miss
Elon,Towson
Western Michigan,Northern Illinois
Winthrop,Campbell
Arkansas State,Appalachian State
Texas-Rio Grande Valley,Chicago State
Coastal Carolina,Little Rock
College of Charleston,James Madison
Gardner-Webb,Longwood
New Orleans,Incarnate Word
Louisiana,Troy
Louisiana-Monroe,South Alabama
Eastern Michigan,Miami (OH)
North Dakota State,Western Illinois
Florida Atlantic,Rice
New Hampshire,Binghamton
Kent State,Central Michigan
Coppin State,South Carolina State
Cornell,Columbia
Savannah State,Delaware State
Florida State,Miami (FL)
Furman,Western Carolina
UIC,IUPUI
Tennessee,Iowa State
Kansas,Texas A&M
LIU-Brooklyn,Central Connecticut
San Diego,Loyola Marymount
Loyola (MD),Army
Howard,Maryland-Eastern Shore
Citadel,Mercer
Monmouth,Marist
Montana State,Southern Utah
Mount St. Mary's,St. Francis (NY)
Lipscomb,NJIT
North Carolina-Asheville,High Point
North Carolina A&T,North Carolina Central
Central Arkansas,Northwestern State
Penn State,Rutgers
Syracuse,Pitt
Sacramento State,Portland State
Liberty,Presbyterian
Saint Louis,Dayton
North Florida,Stetson
Vanderbilt,Texas Christian
Arizona,Utah
Virginia Military Institute,Chattanooga
Eastern Washington,Northern Colorado
Georgia Southern,Texas-Arlington
Lamar,McNeese State
Hartford,UMass-Lowell
Mississippi Valley State,Jackson State
Oral Roberts,Nebraska Christian
Wyoming,San Jose State
South Dakota State,Fort Wayne
Utah Valley,Grand Canyon
Prairie View,Alabama State
Arkansas,Oklahoma State
Auburn,LSU
Belmont,Southern Illinois-Edwardsville
Harvard,Brown
Denver,South Dakota
Florida A&M,Hampton
Cincinnati,Memphis
Southern Illinois,Missouri State
Norfolk State,Bethune-Cookman
North Texas,Florida International
Santa Clara,Pepperdine
Southern,Alcorn State
Texas Southern,Alabama A&M
Niagara,Canisius
Old Dominion,Charlotte
Hofstra,Delaware
Florida Gulf Coast,Jacksonville
Utah State,Fresno State
Navy,Lehigh
Louisiana Tech,Southern Miss
Iona,Manhattan
Middle Tennessee,UTEP
Southeastern Louisiana,Nicholls State
William & Mary,North Carolina-Wilmington
Penn,St. Joseph's
Stephen F. Austin,Sam Houston State
Albany (NY),Stony Brook
Toledo,Bowling Green State
Kentucky,West Virginia
Western Kentucky,Marshall
ETSU,Wofford
Yale,Dartmouth
UTSA,Alabama-Birmingham
Arizona State,Colorado
Grambling,Arkansas-Pine Bluff
Austin Peay,Morehead State
UC-Davis,Cal Poly
UCSB,UC-Riverside
Creighton,Georgetown
Gonzaga,San Francisco
Jacksonville State,Southeast Missouri State
Louisville,Wake Forest
Mississippi State,Missouri
New Mexico State,UMKC
Murray State,Eastern Kentucky
Nebraska,Iowa
Virginia Tech,Notre Dame
Oregon,Oregon State
North Carolina-Greensboro,Samford
Tennessee State,Eastern Illinois
Tennessee Tech,UT-Martin
Texas A&M-Corpus Christi,Houston Baptist
BYU,Pacific
Weber State,Idaho State
Montana,Northern Arizona
New Mexico,Colorado State
Boise State,Air Force
Long Beach State,Cal State Northridge
Idaho,North Dakota
Illinois State,Valparaiso
UNLV,San Diego State
UCLA,Stanford
Saint Mary's (CA),Portland
Cal State Fullerton,Hawaii
Bucknell,Boston University
St. Bonaventure,George Washington
Villanova,Marquette
Michigan State,Maryland
Northern Kentucky,Detroit
Princeton,Rowan
Richmond,Davidson
Bradley,Indiana State
Wagner,Robert Morris
Saint Francis (PA),Sacred Heart
SMU,East Carolina
Wright State,Oakland
Houston,South Florida
Purdue,Indiana
Seton Hall,DePaul
Loyola (IL),Northern Iowa
USC,University of California
Clemson,Georgia Tech
Wichita State,Tulsa
Temple,UConn
Washington,Washington State
ETSU,Citadel
Chattanooga,North Carolina-Greensboro
Coppin State,Maryland-Eastern Shore
Duke,Notre Dame
Fairfield,Iona
Florida Gulf Coast,North Florida
Hampton,Bethune-Cookman
Lehigh,Holy Cross
Michigan,Northwestern
South Carolina State,Morgan State
NJIT,Kennesaw State
Rider,Monmouth
Siena,St. Peter's
Lipscomb,South Carolina Upstate
Jacksonville,Stetson
Wofford,Western Carolina
Prairie View,Alabama A&M
Texas Southern,Alabama State
Arkansas-Pine Bluff,Jackson State
UIC,Milwaukee
Grambling,Mississippi Valley State
Norfolk State,Florida A&M
Samford,Virginia Military Institute
Kansas,Kansas State
Nebraska,Wisconsin
Rhode Island,UMass
Bowling Green State,Ohio
Central Michigan,Northern Illinois
Clemson,UNC
Western Michigan,Eastern Michigan
Georgia,Florida
Illinois,Rutgers
Kent State,Buffalo
Marist,Manhattan
Sam Houston State,McNeese State
Miami (OH),Akron
Ohio State,Indiana
Texas Christian,Oklahoma State
Ball State,Toledo
Southern Illinois,Drake
Illinois State,Missouri State
South Dakota State,Omaha
Xavier,St. John's (NY)
Texas-Rio Grande Valley,Wayland Baptist
Iowa,Minnesota
Kentucky,Vanderbilt
Auburn,Ole Miss
New Mexico State,Northern New Mexico
Oklahoma,Baylor
Texas A&M,Arkansas
Tulane,East Carolina
Michigan State,Penn State
Tennessee,LSU
Navy,American
Vermont,Binghamton
Boston University,Loyola (MD)
Bucknell,Army
Cincinnati,Houston
Davidson,La Salle
St. Bonaventure,George Mason
Duquesne,George Washington
Hampton,Coppin State
Iowa State,West Virginia
Lafayette,Colgate
UMass-Lowell,Maine
Miami (FL),Pitt
Hartford,New Hampshire
Saint Louis,St. Joseph's
Seton Hall,Providence
UMBC,Stony Brook
Virginia,Louisville
Abilene Christian,Lamar
Bradley,Loyola (IL)
Evansville,Northern Iowa
Savannah State,Florida A&M
Georgia Tech,Syracuse
New Orleans,Northwestern State
Purdue,Maryland
Mississippi State,South Carolina
Memphis,South Florida
Texas A&M-Corpus Christi,Southeastern Louisiana
Stephen F. Austin,Houston Baptist
Valparaiso,Indiana State
Wake Forest,Florida State
Missouri,Alabama
Virginia Tech,Boston College
UCF,UConn
Wyoming,Colorado State
Butler,Marquette
Texas Tech,Texas
Utah State,New Mexico
Cal Poly,UC-Riverside
UC-Irvine,Long Beach State
Arizona,Washington State
Nevada,Fresno State
UNLV,San Jose State
Citadel,Wofford
Saint Francis (PA),Fairleigh Dickinson
Villanova,Creighton
St. Francis (NY),Bryant
North Carolina-Asheville,Campbell
Charleston Southern,High Point
Alabama-Birmingham,Charlotte
Cleveland State,Wright State
Towson,Delaware
Drexel,James Madison
ETSU,Samford
Louisiana Tech,Florida Atlantic
Florida International,Southern Miss
Hofstra,North Carolina-Wilmington
Fort Wayne,Oral Roberts
Liberty,Winthrop
Furman,Mercer
Tennessee State,Morehead State
North Carolina-Greensboro,Virginia Military Institute
College of Charleston,Northeastern
Presbyterian,Longwood
Radford,Gardner-Webb
Mount St. Mary's,Robert Morris
Temple,Wichita State
Wagner,Central Connecticut
Western Carolina,Chattanooga
William & Mary,Elon
Northern Kentucky,Youngstown State
Georgia Southern,Little Rock
Georgia State,Arkansas State
Jacksonville State,Eastern Illinois
Belmont,Eastern Kentucky
North Dakota,Montana State
Idaho State,Northern Arizona
Middle Tennessee,Old Dominion
South Dakota State,North Dakota State
Murray State,Southeast Missouri State
Tennessee Tech,Southern Illinois-Edwardsville
Weber State,Southern Utah
Austin Peay,UT-Martin
Texas-Arlington,Appalachian State
UTSA,Marshall
Coastal Carolina,Texas State
Tulsa,SMU
South Dakota,Western Illinois
Northwestern,Wisconsin
Oregon,University of California
Gonzaga,San Diego
Grand Canyon,UMKC
Montana,Northern Colorado
LIU-Brooklyn,Sacred Heart
Cal State Bakersfield,Chicago State
UC-Davis,Cal State Northridge
UCSB,Hawaii
Portland,Pepperdine
Eastern Washington,Sacramento State
Western Kentucky,UTEP
Loyola Marymount,BYU
Idaho,Portland State
Saint Mary's (CA),San Francisco
Pacific,Santa Clara
Stanford,Oregon State
Washington,Arizona State
Princeton,Yale
Buffalo,Western Michigan
Columbia,Harvard
Cornell,Dartmouth
Detroit,IUPUI
Iona,Quinnipiac
Canisius,Marist
Fairfield,Monmouth
Penn,Brown
St. Peter's,Niagara
Manhattan,Siena
Rhode Island,VCU
Milwaukee,Green Bay
Colorado,Utah
UIC,Oakland
Toledo,Akron
Butler,DePaul
Houston,UCF
Cincinnati,UConn
Eastern Michigan,Ball State
Oklahoma State,Kansas
North Carolina State,Notre Dame
St. John's (NY),Duke
Citadel,Furman
Maine,Binghamton
East Carolina,Memphis
Fort Wayne,Denver
Lehigh,Boston University
Liberty,Longwood
Loyola (IL),Missouri State
Providence,Marquette
UMass,Dayton
Michigan,Minnesota
Missouri,Kentucky
Fairleigh Dickinson,Robert Morris
Southern Illinois-Edwardsville,Jacksonville State
Southern Utah,Idaho State
Texas A&M,South Carolina
Texas Tech,Texas Christian
Miami (FL),Virginia Tech
Clemson,Wake Forest
Winthrop,Radford
Fresno State,Wyoming
Army,American
Bowling Green State,Kent State
Northern Kentucky,Cleveland State
Gardner-Webb,Charleston Southern
Louisiana,Louisiana-Monroe
LSU,Arkansas
South Dakota,North Dakota State
Central Michigan,Ohio
Sacred Heart,Central Connecticut
Western Illinois,Oral Roberts
Bethune-Cookman,Coppin State
LIU-Brooklyn,Bryant
ETSU,Chattanooga
Eastern Illinois,Tennessee Tech
Alabama,Florida
Davidson,George Washington
Howard,Florida A&M
Illinois State,Evansville
Texas A&M-Corpus Christi,Incarnate Word
James Madison,Towson
Kennesaw State,South Carolina Upstate
La Salle,St. Joseph's
Florida State,Louisville
Holy Cross,Loyola (MD)
Vermont,UMBC
Mercer,Wofford
Belmont,Morehead State
Mount St. Mary's,Saint Francis (PA)
North Carolina-Asheville,Presbyterian
North Carolina A&T,Hampton
North Carolina Central,Delaware State
Northeastern,North Carolina-Wilmington
Northern Colorado,Montana State
Miami (OH),Northern Illinois
Indiana State,Northern Iowa
McNeese State,Northwestern State
Portland,Loyola Marymount
Portland State,Eastern Washington
George Mason,Richmond
Purdue,Rutgers
Virginia,Syracuse
UTSA,Western Kentucky
Wagner,St. Francis (NY)
West Virginia,Kansas State
Drexel,William & Mary
Lamar,Stephen F. Austin
NJIT,Lipscomb
Alabama State,Mississippi Valley State
Nicholls State,New Orleans
Montana,North Dakota
Austin Peay,Southeast Missouri State
Stanford,Oregon
Texas-Arlington,Coastal Carolina
Appalachian State,Texas State
Troy,South Alabama
Georgia State,Little Rock
Harvard,Cornell
St. Bonaventure,Duquesne
Grambling,Southern
Jackson State,Alcorn State
Florida Gulf Coast,Jacksonville
Mississippi State,Georgia
New Mexico State,Texas-Rio Grande Valley
Norfolk State,Morgan State
North Texas,Rice
Penn State,Iowa
Prairie View,Texas Southern
Brown,Princeton
New Mexico,San Jose State
Savannah State,South Carolina State
Southeastern Louisiana,Central Arkansas
Tennessee,Ole Miss
Texas,Oklahoma
UCLA,USC
Xavier,Georgetown
Albany (NY),New Hampshire
Bucknell,Lafayette
Middle Tennessee,Charlotte
Columbia,Dartmouth
Tennessee State,Eastern Kentucky
Elon,Delaware
Southern Miss,Florida Atlantic
Florida International,Louisiana Tech
High Point,Campbell
College of Charleston,Hofstra
UC-Davis,Long Beach State
North Florida,Stetson
Old Dominion,Alabama-Birmingham
Penn,Yale
Sam Houston State,Abilene Christian
Hartford,Stony Brook
Murray State,UT-Martin
Western Carolina,Samford
Wright State,Youngstown State
Arkansas-Pine Bluff,Alabama A&M
Arkansas State,Georgia Southern
Auburn,Vanderbilt
Baylor,Iowa State
Boise State,UNLV
Drake,Bradley
University of California,Oregon State
Nevada,Colorado State
Michigan State,Indiana
UNC,Pitt
Saint Louis,Fordham
Southern Illinois,Valparaiso
Grand Canyon,Chicago State
Weber State,Northern Arizona
Saint Mary's (CA),San Diego
Marshall,UTEP
Cal Poly,Hawaii
Cal State Bakersfield,UMKC
UC-Irvine,Cal State Fullerton
UCSB,Cal State Northridge
Gonzaga,BYU
Pacific,Pepperdine
Idaho,Sacramento State
San Diego State,Air Force
Seattle,Utah Valley
Washington,Arizona
San Francisco,Santa Clara
Boston College,Georgia Tech
Iona,Marist
Colgate,Navy
Oakland,IUPUI
Ohio State,Illinois
Villanova,Seton Hall
Maryland,Wisconsin
